fixed_acidity,volatile_acidity,citric_acid,residual_sugar,chlorides,free_sulfur_dioxide,total_sulfur_dioxide,density,pH,sulphates,alcohol,good_quality,total_acidity,acidity_ratio,free_to_total_sulfur,alcohol_level_medium,alcohol_level_high
7.9,0.4,0.3,1.8,0.157,2.0,45.0,0.99727,3.31,0.91,9.5,0,8.3,19.75,0.044444444444444446,False,False
7.2,1.0,0.0,3.0,0.102,7.0,16.0,0.99586,3.43,0.46,10.0,0,8.2,7.2,0.4375,True,False
6.9,0.765,0.18,2.4,0.243,5.5,48.0,0.99612,3.4,0.6,10.3,0,7.665,9.019607843137255,0.11458333333333333,True,False
6.9,0.635,0.17,2.4,0.241,6.0,18.0,0.9961,3.4,0.59,10.3,0,7.535,10.866141732283465,0.3333333333333333,True,False
8.3,0.43,0.3,3.4,0.079,7.0,34.0,0.99788,3.36,0.61,10.5,0,8.73,19.30232558139535,0.20588235294117646,True,False
7.1,0.52,0.03,2.6,0.076,21.0,92.0,0.99745,3.5,0.6,9.8,0,7.619999999999999,13.653846153846153,0.22826086956521738,True,False
7.0,0.57,0.0,2.0,0.19,12.0,45.0,0.99676,3.31,0.6,9.4,0,7.57,12.280701754385966,0.26666666666666666,False,False
6.5,0.46,0.14,2.4,0.114,9.0,37.0,0.99732,3.66,0.65,9.8,0,6.96,14.130434782608695,0.24324324324324326,True,False
9.0,0.82,0.05,2.4,0.081,26.0,96.0,0.99814,3.36,0.53,10.0,0,9.82,10.975609756097562,0.2708333333333333,True,False
6.5,0.46,0.14,2.4,0.114,9.0,37.0,0.99732,3.66,0.65,9.8,0,6.96,14.130434782608695,0.24324324324324326,True,False
7.1,0.59,0.01,2.5,0.077,20.0,85.0,0.99746,3.55,0.59,9.8,0,7.6899999999999995,12.033898305084746,0.23529411764705882,True,False
9.9,0.35,0.41,2.3,0.083,11.0,61.0,0.9982,3.21,0.5,9.5,0,10.25,28.28571428571429,0.18032786885245902,False,False
9.9,0.35,0.41,2.3,0.083,11.0,61.0,0.9982,3.21,0.5,9.5,0,10.25,28.28571428571429,0.18032786885245902,False,False
10.0,0.56,0.24,2.2,0.079,19.0,58.0,0.9991,3.18,0.56,10.1,0,10.56,17.857142857142854,0.3275862068965517,True,False
10.0,0.56,0.24,2.2,0.079,19.0,58.0,0.9991,3.18,0.56,10.1,0,10.56,17.857142857142854,0.3275862068965517,True,False
8.6,0.63,0.17,2.9,0.099,21.0,119.0,0.998,3.09,0.52,9.3,0,9.23,13.65079365079365,0.17647058823529413,False,False
7.4,0.37,0.43,2.6,0.082,18.0,82.0,0.99708,3.33,0.68,9.7,0,7.7700000000000005,20.0,0.21951219512195122,True,False
8.8,0.64,0.17,2.9,0.084,25.0,130.0,0.99818,3.23,0.54,9.6,0,9.440000000000001,13.75,0.19230769230769232,True,False
7.1,0.61,0.02,2.5,0.081,17.0,87.0,0.99745,3.48,0.6,9.7,0,7.71,11.639344262295081,0.19540229885057472,True,False
7.7,0.6,0.0,2.6,0.055,7.0,13.0,0.99639,3.38,0.56,10.8,0,8.3,12.833333333333334,0.5384615384615384,True,False
10.1,0.27,0.54,2.3,0.065,7.0,26.0,0.99531,3.17,0.53,12.5,0,10.37,37.407407407407405,0.2692307692307692,False,True
10.8,0.89,0.3,2.6,0.132,7.0,60.0,0.99786,2.99,1.18,10.2,0,11.690000000000001,12.134831460674159,0.11666666666666667,True,False
8.7,0.46,0.31,2.5,0.126,24.0,64.0,0.99746,3.1,0.74,9.6,0,9.16,18.913043478260867,0.375,True,False
9.3,0.37,0.44,1.6,0.038,21.0,42.0,0.99526,3.24,0.81,10.8,1,9.67,25.135135135135137,0.5,True,False
9.4,0.5,0.34,3.6,0.082,5.0,14.0,0.9987,3.29,0.52,10.7,0,9.9,18.8,0.35714285714285715,True,False
9.4,0.5,0.34,3.6,0.082,5.0,14.0,0.9987,3.29,0.52,10.7,0,9.9,18.8,0.35714285714285715,True,False
7.2,0.61,0.08,4.0,0.082,26.0,108.0,0.99641,3.25,0.51,9.4,0,7.8100000000000005,11.80327868852459,0.24074074074074073,False,False
8.6,0.55,0.09,3.3,0.068,8.0,17.0,0.99735,3.23,0.44,10.0,0,9.15,15.636363636363635,0.47058823529411764,True,False
5.1,0.585,0.0,1.7,0.044,14.0,86.0,0.99264,3.56,0.94,12.9,1,5.685,8.717948717948717,0.16279069767441862,False,True
7.7,0.56,0.08,2.5,0.114,14.0,46.0,0.9971,3.24,0.66,9.6,0,8.26,13.749999999999998,0.30434782608695654,True,False
8.4,0.52,0.22,2.7,0.084,4.0,18.0,0.99682,3.26,0.57,9.9,0,8.92,16.153846153846153,0.2222222222222222,True,False
8.2,0.28,0.4,2.4,0.052,4.0,10.0,0.99356,3.33,0.7,12.8,1,8.479999999999999,29.28571428571428,0.4,False,True
8.4,0.25,0.39,2.0,0.041,4.0,10.0,0.99386,3.27,0.71,12.5,1,8.65,33.6,0.4,False,True
8.2,0.28,0.4,2.4,0.052,4.0,10.0,0.99356,3.33,0.7,12.8,1,8.479999999999999,29.28571428571428,0.4,False,True
7.4,0.53,0.12,1.9,0.165,4.0,12.0,0.99702,3.26,0.86,9.2,0,7.930000000000001,13.962264150943396,0.3333333333333333,False,False
7.6,0.48,0.31,2.8,0.07,4.0,15.0,0.99693,3.22,0.55,10.3,0,8.08,15.833333333333334,0.26666666666666666,True,False
7.3,0.49,0.1,2.6,0.068,4.0,14.0,0.99562,3.3,0.47,10.5,0,7.79,14.89795918367347,0.2857142857142857,True,False
12.9,0.5,0.55,2.8,0.072,7.0,24.0,1.00012,3.09,0.68,10.9,0,13.4,25.8,0.2916666666666667,True,False
10.8,0.45,0.33,2.5,0.099,20.0,38.0,0.99818,3.24,0.71,10.8,0,11.25,24.0,0.5263157894736842,True,False
6.9,0.39,0.24,2.1,0.102,4.0,7.0,0.99462,3.44,0.58,11.4,0,7.29,17.692307692307693,0.5714285714285714,False,True
12.6,0.41,0.54,2.8,0.103,19.0,41.0,0.99939,3.21,0.76,11.3,0,13.01,30.731707317073173,0.4634146341463415,False,True
10.8,0.45,0.33,2.5,0.099,20.0,38.0,0.99818,3.24,0.71,10.8,0,11.25,24.0,0.5263157894736842,True,False
9.8,0.51,0.19,3.2,0.081,8.0,30.0,0.9984,3.23,0.58,10.5,0,10.31,19.215686274509807,0.26666666666666666,True,False
10.8,0.29,0.42,1.6,0.084,19.0,27.0,0.99545,3.28,0.73,11.9,0,11.09,37.24137931034483,0.7037037037037037,False,True
7.1,0.715,0.0,2.35,0.071,21.0,47.0,0.99632,3.29,0.45,9.4,0,7.8149999999999995,9.93006993006993,0.44680851063829785,False,False
9.1,0.66,0.15,3.2,0.097,9.0,59.0,0.99976,3.28,0.54,9.6,0,9.76,13.787878787878787,0.15254237288135594,True,False
7.0,0.685,0.0,1.9,0.099,9.0,22.0,0.99606,3.34,0.6,9.7,0,7.6850000000000005,10.21897810218978,0.4090909090909091,True,False
4.9,0.42,0.0,2.1,0.048,16.0,42.0,0.99154,3.71,0.74,14.0,1,5.32,11.666666666666668,0.38095238095238093,False,True
6.7,0.54,0.13,2.0,0.076,15.0,36.0,0.9973,3.61,0.64,9.8,0,7.24,12.407407407407407,0.4166666666666667,True,False
6.7,0.54,0.13,2.0,0.076,15.0,36.0,0.9973,3.61,0.64,9.8,0,7.24,12.407407407407407,0.4166666666666667,True,False
7.1,0.48,0.28,2.8,0.068,6.0,16.0,0.99682,3.24,0.53,10.3,0,7.58,14.791666666666666,0.375,True,False
7.1,0.46,0.14,2.8,0.076,15.0,37.0,0.99624,3.36,0.49,10.7,0,7.56,15.43478260869565,0.40540540540540543,True,False
7.5,0.27,0.34,2.3,0.05,4.0,8.0,0.9951,3.4,0.64,11.0,1,7.77,27.777777777777775,0.5,True,False
7.1,0.46,0.14,2.8,0.076,15.0,37.0,0.99624,3.36,0.49,10.7,0,7.56,15.43478260869565,0.40540540540540543,True,False
7.8,0.57,0.09,2.3,0.065,34.0,45.0,0.99417,3.46,0.74,12.7,1,8.37,13.684210526315791,0.7555555555555555,False,True
5.9,0.61,0.08,2.1,0.071,16.0,24.0,0.99376,3.56,0.77,11.1,0,6.510000000000001,9.672131147540984,0.6666666666666666,False,True
7.5,0.685,0.07,2.5,0.058,5.0,9.0,0.99632,3.38,0.55,10.9,0,8.185,10.94890510948905,0.5555555555555556,True,False
5.9,0.61,0.08,2.1,0.071,16.0,24.0,0.99376,3.56,0.77,11.1,0,6.510000000000001,9.672131147540984,0.6666666666666666,False,True
10.4,0.44,0.42,1.5,0.145,34.0,48.0,0.99832,3.38,0.86,9.9,0,10.84,23.636363636363637,0.7083333333333334,True,False
11.6,0.47,0.44,1.6,0.147,36.0,51.0,0.99836,3.38,0.86,9.9,0,12.07,24.680851063829788,0.7058823529411765,True,False
8.8,0.685,0.26,1.6,0.088,16.0,23.0,0.99694,3.32,0.47,9.4,0,9.485000000000001,12.846715328467154,0.6956521739130435,False,False
7.6,0.665,0.1,1.5,0.066,27.0,55.0,0.99655,3.39,0.51,9.3,0,8.265,11.428571428571427,0.4909090909090909,False,False
6.7,0.28,0.28,2.4,0.012,36.0,100.0,0.99064,3.26,0.39,11.7,1,6.98,23.928571428571427,0.36,False,True
6.7,0.28,0.28,2.4,0.012,36.0,100.0,0.99064,3.26,0.39,11.7,1,6.98,23.928571428571427,0.36,False,True
10.1,0.31,0.35,1.6,0.075,9.0,28.0,0.99672,3.24,0.83,11.2,1,10.41,32.58064516129032,0.32142857142857145,False,True
6.0,0.5,0.04,2.2,0.092,13.0,26.0,0.99647,3.46,0.47,10.0,0,6.5,12.0,0.5,True,False
11.1,0.42,0.47,2.65,0.085,9.0,34.0,0.99736,3.24,0.77,12.1,1,11.52,26.428571428571427,0.2647058823529412,False,True
6.6,0.66,0.0,3.0,0.115,21.0,31.0,0.99629,3.45,0.63,10.3,0,7.26,9.999999999999998,0.6774193548387096,True,False
10.6,0.5,0.45,2.6,0.119,34.0,68.0,0.99708,3.23,0.72,10.9,0,11.1,21.2,0.5,True,False
7.1,0.685,0.35,2.0,0.088,9.0,92.0,0.9963,3.28,0.62,9.4,0,7.785,10.364963503649633,0.09782608695652174,False,False
9.9,0.25,0.46,1.7,0.062,26.0,42.0,0.9959,3.18,0.83,10.6,0,10.15,39.6,0.6190476190476191,True,False
6.4,0.64,0.21,1.8,0.081,14.0,31.0,0.99689,3.59,0.66,9.8,0,7.04,10.0,0.45161290322580644,True,False
6.4,0.64,0.21,1.8,0.081,14.0,31.0,0.99689,3.59,0.66,9.8,0,7.04,10.0,0.45161290322580644,True,False
7.4,0.68,0.16,1.8,0.078,12.0,39.0,0.9977,3.5,0.7,9.9,0,8.08,10.882352941176471,0.3076923076923077,True,False
6.4,0.64,0.21,1.8,0.081,14.0,31.0,0.99689,3.59,0.66,9.8,0,7.04,10.0,0.45161290322580644,True,False
6.4,0.63,0.21,1.6,0.08,12.0,32.0,0.99689,3.58,0.66,9.8,0,7.03,10.15873015873016,0.375,True,False
9.3,0.43,0.44,1.9,0.085,9.0,22.0,0.99708,3.28,0.55,9.5,0,9.73,21.62790697674419,0.4090909090909091,False,False
9.3,0.43,0.44,1.9,0.085,9.0,22.0,0.99708,3.28,0.55,9.5,0,9.73,21.62790697674419,0.4090909090909091,False,False
8.0,0.42,0.32,2.5,0.08,26.0,122.0,0.99801,3.22,1.07,9.7,0,8.42,19.047619047619047,0.21311475409836064,True,False
9.3,0.36,0.39,1.5,0.08,41.0,55.0,0.99652,3.47,0.73,10.9,0,9.66,25.833333333333336,0.7454545454545455,True,False
9.3,0.36,0.39,1.5,0.08,41.0,55.0,0.99652,3.47,0.73,10.9,0,9.66,25.833333333333336,0.7454545454545455,True,False
7.6,0.735,0.02,2.5,0.071,10.0,14.0,0.99538,3.51,0.71,11.7,1,8.334999999999999,10.340136054421768,0.7142857142857143,False,True
9.3,0.36,0.39,1.5,0.08,41.0,55.0,0.99652,3.47,0.73,10.9,0,9.66,25.833333333333336,0.7454545454545455,True,False
8.2,0.26,0.34,2.5,0.073,16.0,47.0,0.99594,3.4,0.78,11.3,1,8.459999999999999,31.538461538461533,0.3404255319148936,False,True
11.7,0.28,0.47,1.7,0.054,17.0,32.0,0.99686,3.15,0.67,10.6,1,11.979999999999999,41.78571428571428,0.53125,True,False
6.8,0.56,0.22,1.8,0.074,15.0,24.0,0.99438,3.4,0.82,11.2,0,7.359999999999999,12.14285714285714,0.625,False,True
7.2,0.62,0.06,2.7,0.077,15.0,85.0,0.99746,3.51,0.54,9.5,0,7.82,11.612903225806452,0.17647058823529413,False,False
5.8,1.01,0.66,2.0,0.039,15.0,88.0,0.99357,3.66,0.6,11.5,0,6.81,5.742574257425742,0.17045454545454544,False,True
7.5,0.42,0.32,2.7,0.067,7.0,25.0,0.99628,3.24,0.44,10.4,0,7.92,17.857142857142858,0.28,True,False
7.2,0.62,0.06,2.5,0.078,17.0,84.0,0.99746,3.51,0.53,9.7,0,7.82,11.612903225806452,0.20238095238095238,True,False
7.2,0.62,0.06,2.7,0.077,15.0,85.0,0.99746,3.51,0.54,9.5,0,7.82,11.612903225806452,0.17647058823529413,False,False
7.2,0.635,0.07,2.6,0.077,16.0,86.0,0.99748,3.51,0.54,9.7,0,7.835,11.338582677165354,0.18604651162790697,True,False
6.8,0.49,0.22,2.3,0.071,13.0,24.0,0.99438,3.41,0.83,11.3,0,7.29,13.877551020408163,0.5416666666666666,False,True
6.9,0.51,0.23,2.0,0.072,13.0,22.0,0.99438,3.4,0.84,11.2,0,7.41,13.529411764705882,0.5909090909090909,False,True
6.8,0.56,0.22,1.8,0.074,15.0,24.0,0.99438,3.4,0.82,11.2,0,7.359999999999999,12.14285714285714,0.625,False,True
7.6,0.63,0.03,2.0,0.08,27.0,43.0,0.99578,3.44,0.64,10.9,0,8.23,12.063492063492063,0.627906976744186,True,False
7.7,0.715,0.01,2.1,0.064,31.0,43.0,0.99371,3.41,0.57,11.8,0,8.415000000000001,10.76923076923077,0.7209302325581395,False,True
6.9,0.56,0.03,1.5,0.086,36.0,46.0,0.99522,3.53,0.57,10.6,0,7.460000000000001,12.321428571428571,0.782608695652174,True,False
7.3,0.35,0.24,2.0,0.067,28.0,48.0,0.99576,3.43,0.54,10.0,0,7.6499999999999995,20.857142857142858,0.5833333333333334,True,False
9.1,0.21,0.37,1.6,0.067,6.0,10.0,0.99552,3.23,0.58,11.1,1,9.31,43.333333333333336,0.6,False,True
10.4,0.38,0.46,2.1,0.104,6.0,10.0,0.99664,3.12,0.65,11.8,1,10.780000000000001,27.36842105263158,0.6,False,True
8.8,0.31,0.4,2.8,0.109,7.0,16.0,0.99614,3.31,0.79,11.8,1,9.110000000000001,28.38709677419355,0.4375,False,True
7.1,0.47,0.0,2.2,0.067,7.0,14.0,0.99517,3.4,0.58,10.9,0,7.569999999999999,15.106382978723405,0.5,True,False
7.7,0.715,0.01,2.1,0.064,31.0,43.0,0.99371,3.41,0.57,11.8,0,8.415000000000001,10.76923076923077,0.7209302325581395,False,True
8.8,0.61,0.19,4.0,0.094,30.0,69.0,0.99787,3.22,0.5,10.0,0,9.41,14.426229508196723,0.43478260869565216,True,False
7.2,0.6,0.04,2.5,0.076,18.0,88.0,0.99745,3.53,0.55,9.5,0,7.8,12.0,0.20454545454545456,False,False
9.2,0.56,0.18,1.6,0.078,10.0,21.0,0.99576,3.15,0.49,9.9,0,9.76,16.428571428571427,0.47619047619047616,True,False
7.6,0.715,0.0,2.1,0.068,30.0,35.0,0.99533,3.48,0.65,11.4,0,8.315,10.62937062937063,0.8571428571428571,False,True
8.4,0.31,0.29,3.1,0.194,14.0,26.0,0.99536,3.22,0.78,12.0,0,8.71,27.096774193548388,0.5384615384615384,False,True
7.2,0.6,0.04,2.5,0.076,18.0,88.0,0.99745,3.53,0.55,9.5,0,7.8,12.0,0.20454545454545456,False,False
8.8,0.61,0.19,4.0,0.094,30.0,69.0,0.99787,3.22,0.5,10.0,0,9.41,14.426229508196723,0.43478260869565216,True,False
8.9,0.75,0.14,2.5,0.086,9.0,30.0,0.99824,3.34,0.64,10.5,0,9.65,11.866666666666667,0.3,True,False
9.0,0.8,0.12,2.4,0.083,8.0,28.0,0.99836,3.33,0.65,10.4,0,9.8,11.25,0.2857142857142857,True,False
10.7,0.52,0.38,2.6,0.066,29.0,56.0,0.99577,3.15,0.79,12.1,1,11.219999999999999,20.576923076923073,0.5178571428571429,False,True
6.8,0.57,0.0,2.5,0.072,32.0,64.0,0.99491,3.43,0.56,11.2,0,7.37,11.92982456140351,0.5,False,True
10.7,0.9,0.34,6.6,0.112,23.0,99.0,1.00289,3.22,0.68,9.3,0,11.6,11.888888888888888,0.23232323232323232,False,False
7.2,0.34,0.24,2.0,0.071,30.0,52.0,0.99576,3.44,0.58,10.1,0,7.54,21.176470588235293,0.5769230769230769,True,False
7.2,0.66,0.03,2.3,0.078,16.0,86.0,0.99743,3.53,0.57,9.7,0,7.86,10.909090909090908,0.18604651162790697,True,False
10.1,0.45,0.23,1.9,0.082,10.0,18.0,0.99774,3.22,0.65,9.3,0,10.549999999999999,22.444444444444443,0.5555555555555556,False,False
7.2,0.66,0.03,2.3,0.078,16.0,86.0,0.99743,3.53,0.57,9.7,0,7.86,10.909090909090908,0.18604651162790697,True,False
7.2,0.63,0.03,2.2,0.08,17.0,88.0,0.99745,3.53,0.58,9.8,0,7.83,11.428571428571429,0.19318181818181818,True,False
7.1,0.59,0.01,2.3,0.08,27.0,43.0,0.9955,3.42,0.58,10.7,0,7.6899999999999995,12.033898305084746,0.627906976744186,True,False
8.3,0.31,0.39,2.4,0.078,17.0,43.0,0.99444,3.31,0.77,12.5,1,8.610000000000001,26.7741935483871,0.3953488372093023,False,True
7.1,0.59,0.01,2.3,0.08,27.0,43.0,0.9955,3.42,0.58,10.7,0,7.6899999999999995,12.033898305084746,0.627906976744186,True,False
8.3,0.31,0.39,2.4,0.078,17.0,43.0,0.99444,3.31,0.77,12.5,1,8.610000000000001,26.7741935483871,0.3953488372093023,False,True
8.3,1.02,0.02,3.4,0.084,6.0,11.0,0.99892,3.48,0.49,11.0,0,9.32,8.137254901960786,0.5454545454545454,True,False
8.9,0.31,0.36,2.6,0.056,10.0,39.0,0.99562,3.4,0.69,11.8,0,9.21,28.70967741935484,0.2564102564102564,False,True
7.4,0.635,0.1,2.4,0.08,16.0,33.0,0.99736,3.58,0.69,10.8,1,8.035,11.653543307086615,0.48484848484848486,True,False
7.4,0.635,0.1,2.4,0.08,16.0,33.0,0.99736,3.58,0.69,10.8,1,8.035,11.653543307086615,0.48484848484848486,True,False
6.8,0.59,0.06,6.0,0.06,11.0,18.0,0.9962,3.41,0.59,10.8,1,7.39,11.525423728813559,0.6111111111111112,True,False
6.8,0.59,0.06,6.0,0.06,11.0,18.0,0.9962,3.41,0.59,10.8,1,7.39,11.525423728813559,0.6111111111111112,True,False
9.2,0.58,0.2,3.0,0.081,15.0,115.0,0.998,3.23,0.59,9.5,0,9.78,15.862068965517242,0.13043478260869565,False,False
7.2,0.54,0.27,2.6,0.084,12.0,78.0,0.9964,3.39,0.71,11.0,0,7.74,13.333333333333332,0.15384615384615385,True,False
6.1,0.56,0.0,2.2,0.079,6.0,9.0,0.9948,3.59,0.54,11.5,0,6.66,10.89285714285714,0.6666666666666666,False,True
7.4,0.52,0.13,2.4,0.078,34.0,61.0,0.99528,3.43,0.59,10.8,0,7.92,14.230769230769232,0.5573770491803278,True,False
7.3,0.305,0.39,1.2,0.059,7.0,11.0,0.99331,3.29,0.52,11.5,0,7.6049999999999995,23.934426229508198,0.6363636363636364,False,True
9.3,0.38,0.48,3.8,0.132,3.0,11.0,0.99577,3.23,0.57,13.2,0,9.680000000000001,24.47368421052632,0.2727272727272727,False,True
9.1,0.28,0.46,9.0,0.114,3.0,9.0,0.99901,3.18,0.6,10.9,0,9.379999999999999,32.49999999999999,0.3333333333333333,True,False
10.0,0.46,0.44,2.9,0.065,4.0,8.0,0.99674,3.33,0.62,12.2,0,10.46,21.73913043478261,0.5,False,True
9.4,0.395,0.46,4.6,0.094,3.0,10.0,0.99639,3.27,0.64,12.2,1,9.795,23.79746835443038,0.3,False,True
7.3,0.305,0.39,1.2,0.059,7.0,11.0,0.99331,3.29,0.52,11.5,0,7.6049999999999995,23.934426229508198,0.6363636363636364,False,True
8.6,0.315,0.4,2.2,0.079,3.0,6.0,0.99512,3.27,0.67,11.9,0,8.915,27.3015873015873,0.5,False,True
5.3,0.715,0.19,1.5,0.161,7.0,62.0,0.99395,3.62,0.61,11.0,0,6.015,7.4125874125874125,0.11290322580645161,True,False
6.8,0.41,0.31,8.8,0.084,26.0,45.0,0.99824,3.38,0.64,10.1,0,7.21,16.585365853658537,0.5777777777777777,True,False
8.4,0.36,0.32,2.2,0.081,32.0,79.0,0.9964,3.3,0.72,11.0,0,8.76,23.333333333333336,0.4050632911392405,True,False
8.4,0.62,0.12,1.8,0.072,38.0,46.0,0.99504,3.38,0.89,11.8,0,9.02,13.548387096774194,0.8260869565217391,False,True
9.6,0.41,0.37,2.3,0.091,10.0,23.0,0.99786,3.24,0.56,10.5,0,10.01,23.414634146341463,0.43478260869565216,True,False
8.4,0.36,0.32,2.2,0.081,32.0,79.0,0.9964,3.3,0.72,11.0,0,8.76,23.333333333333336,0.4050632911392405,True,False
8.4,0.62,0.12,1.8,0.072,38.0,46.0,0.99504,3.38,0.89,11.8,0,9.02,13.548387096774194,0.8260869565217391,False,True
6.8,0.41,0.31,8.8,0.084,26.0,45.0,0.99824,3.38,0.64,10.1,0,7.21,16.585365853658537,0.5777777777777777,True,False
8.6,0.47,0.27,2.3,0.055,14.0,28.0,0.99516,3.18,0.8,11.2,0,9.07,18.29787234042553,0.5,False,True
8.6,0.22,0.36,1.9,0.064,53.0,77.0,0.99604,3.47,0.87,11.0,1,8.82,39.090909090909086,0.6883116883116883,True,False
9.4,0.24,0.33,2.3,0.061,52.0,73.0,0.99786,3.47,0.9,10.2,0,9.64,39.16666666666667,0.7123287671232876,True,False
8.4,0.67,0.19,2.2,0.093,11.0,75.0,0.99736,3.2,0.59,9.2,0,9.07,12.537313432835822,0.14666666666666667,False,False
8.6,0.47,0.27,2.3,0.055,14.0,28.0,0.99516,3.18,0.8,11.2,0,9.07,18.29787234042553,0.5,False,True
8.7,0.33,0.38,3.3,0.063,10.0,19.0,0.99468,3.3,0.73,12.0,1,9.03,26.36363636363636,0.5263157894736842,False,True
6.6,0.61,0.01,1.9,0.08,8.0,25.0,0.99746,3.69,0.73,10.5,0,7.21,10.819672131147541,0.32,True,False
7.4,0.61,0.01,2.0,0.074,13.0,38.0,0.99748,3.48,0.65,9.8,0,8.01,12.131147540983607,0.34210526315789475,True,False
7.6,0.4,0.29,1.9,0.078,29.0,66.0,0.9971,3.45,0.59,9.5,0,8.0,18.999999999999996,0.4393939393939394,False,False
7.4,0.61,0.01,2.0,0.074,13.0,38.0,0.99748,3.48,0.65,9.8,0,8.01,12.131147540983607,0.34210526315789475,True,False
6.6,0.61,0.01,1.9,0.08,8.0,25.0,0.99746,3.69,0.73,10.5,0,7.21,10.819672131147541,0.32,True,False
8.8,0.3,0.38,2.3,0.06,19.0,72.0,0.99543,3.39,0.72,11.8,0,9.100000000000001,29.333333333333336,0.2638888888888889,False,True
8.8,0.3,0.38,2.3,0.06,19.0,72.0,0.99543,3.39,0.72,11.8,0,9.100000000000001,29.333333333333336,0.2638888888888889,False,True
12.0,0.63,0.5,1.4,0.071,6.0,26.0,0.99791,3.07,0.6,10.4,0,12.63,19.047619047619047,0.23076923076923078,True,False
7.2,0.38,0.38,2.8,0.068,23.0,42.0,0.99356,3.34,0.72,12.9,1,7.58,18.94736842105263,0.5476190476190477,False,True
6.2,0.46,0.17,1.6,0.073,7.0,11.0,0.99425,3.61,0.54,11.4,0,6.66,13.478260869565217,0.6363636363636364,False,True
9.6,0.33,0.52,2.2,0.074,13.0,25.0,0.99509,3.36,0.76,12.4,1,9.93,29.09090909090909,0.52,False,True
9.9,0.27,0.49,5.0,0.082,9.0,17.0,0.99484,3.19,0.52,12.5,1,10.17,36.666666666666664,0.5294117647058824,False,True
10.1,0.43,0.4,2.6,0.092,13.0,52.0,0.99834,3.22,0.64,10.0,1,10.53,23.488372093023255,0.25,True,False
9.8,0.5,0.34,2.3,0.094,10.0,45.0,0.99864,3.24,0.6,9.7,1,10.3,19.6,0.2222222222222222,True,False
8.3,0.3,0.49,3.8,0.09,11.0,24.0,0.99498,3.27,0.64,12.1,1,8.600000000000001,27.66666666666667,0.4583333333333333,False,True
10.2,0.44,0.42,2.0,0.071,7.0,20.0,0.99566,3.14,0.79,11.1,1,10.639999999999999,23.18181818181818,0.35,False,True
10.2,0.44,0.58,4.1,0.092,11.0,24.0,0.99745,3.29,0.99,12.0,1,10.639999999999999,23.18181818181818,0.4583333333333333,False,True
8.3,0.28,0.48,2.1,0.093,6.0,12.0,0.99408,3.26,0.62,12.4,1,8.58,29.642857142857142,0.5,False,True
8.9,0.12,0.45,1.8,0.075,10.0,21.0,0.99552,3.41,0.76,11.9,1,9.02,74.16666666666667,0.47619047619047616,False,True
8.9,0.12,0.45,1.8,0.075,10.0,21.0,0.99552,3.41,0.76,11.9,1,9.02,74.16666666666667,0.47619047619047616,False,True
8.9,0.12,0.45,1.8,0.075,10.0,21.0,0.99552,3.41,0.76,11.9,1,9.02,74.16666666666667,0.47619047619047616,False,True
8.3,0.28,0.48,2.1,0.093,6.0,12.0,0.99408,3.26,0.62,12.4,1,8.58,29.642857142857142,0.5,False,True
8.2,0.31,0.4,2.2,0.058,6.0,10.0,0.99536,3.31,0.68,11.2,1,8.51,26.451612903225804,0.6,False,True
10.2,0.34,0.48,2.1,0.052,5.0,9.0,0.99458,3.2,0.69,12.1,1,10.54,29.999999999999996,0.5555555555555556,False,True
7.6,0.43,0.4,2.7,0.082,6.0,11.0,0.99538,3.44,0.54,12.2,0,8.03,17.674418604651162,0.5454545454545454,False,True
8.5,0.21,0.52,1.9,0.09,9.0,23.0,0.99648,3.36,0.67,10.4,0,8.71,40.476190476190474,0.391304347826087,True,False
9.0,0.36,0.52,2.1,0.111,5.0,10.0,0.99568,3.31,0.62,11.3,0,9.36,25.0,0.5,False,True
9.5,0.37,0.52,2.0,0.088,12.0,51.0,0.99613,3.29,0.58,11.1,0,9.87,25.675675675675677,0.23529411764705882,False,True
6.4,0.57,0.12,2.3,0.12,25.0,36.0,0.99519,3.47,0.71,11.3,1,6.970000000000001,11.228070175438598,0.6944444444444444,False,True
8.0,0.59,0.05,2.0,0.089,12.0,32.0,0.99735,3.36,0.61,10.0,0,8.59,13.559322033898306,0.375,True,False
8.5,0.47,0.27,1.9,0.058,18.0,38.0,0.99518,3.16,0.85,11.1,0,8.97,18.085106382978726,0.47368421052631576,False,True
7.1,0.56,0.14,1.6,0.078,7.0,18.0,0.99592,3.27,0.62,9.3,0,7.66,12.678571428571427,0.3888888888888889,False,False
6.6,0.57,0.02,2.1,0.115,6.0,16.0,0.99654,3.38,0.69,9.5,0,7.17,11.578947368421053,0.375,False,False
8.8,0.27,0.39,2.0,0.1,20.0,27.0,0.99546,3.15,0.69,11.2,0,9.07,32.592592592592595,0.7407407407407407,False,True
8.5,0.47,0.27,1.9,0.058,18.0,38.0,0.99518,3.16,0.85,11.1,0,8.97,18.085106382978726,0.47368421052631576,False,True
8.3,0.34,0.4,2.4,0.065,24.0,48.0,0.99554,3.34,0.86,11.0,0,8.64,24.411764705882355,0.5,True,False
9.0,0.38,0.41,2.4,0.103,6.0,10.0,0.99604,3.13,0.58,11.9,1,9.38,23.684210526315788,0.6,False,True
8.5,0.66,0.2,2.1,0.097,23.0,113.0,0.99733,3.13,0.48,9.2,0,9.16,12.878787878787879,0.20353982300884957,False,False
