date,y,month,day,dayofweek,dayofyear,is_weekend,lag_1,lag_2,lag_3,lag_7,lag_14,rollmean_7,rollstd_7,rollmean_14,rollstd_14
2020-07-13,8258,7,13,0,195,0,7680.0,5853.0,6629.0,7089.0,7632.0,7038.571428571428,656.3639379548798,7261.571428571428,1276.0576737801568
2020-07-14,7821,7,14,1,196,0,8258.0,7680.0,5853.0,7693.0,10181.0,7205.571428571428,803.5464842689363,7306.285714285715,1300.7649482321888
2020-07-15,7899,7,15,2,197,0,7821.0,8258.0,7680.0,7426.0,9354.0,7223.857142857143,817.8168964936415,7137.714285714285,1022.7783750136897
2020-07-16,17910,7,16,3,198,0,7899.0,7821.0,8258.0,6900.0,7251.0,7291.428571428572,855.9538260799858,7033.785714285715,837.3676867763545
2020-07-17,6984,7,17,4,199,0,17910.0,7899.0,7821.0,6629.0,6462.0,8864.285714285714,4075.9380807484335,7795.142857142857,3028.644653893961
2020-07-18,5675,7,18,5,200,1,6984.0,17910.0,7899.0,5853.0,5647.0,8915.0,4045.5859896929624,7832.428571428572,3014.1482969562044
2020-07-19,5832,7,19,6,201,1,5675.0,6984.0,17910.0,7680.0,5865.0,8889.57142857143,4068.534251100873,7834.428571428572,3012.5955258211866
2020-07-20,7672,7,20,0,202,0,5832.0,5675.0,6984.0,8258.0,7089.0,8625.57142857143,4217.337898767532,7832.071428571428,3014.267444218372
2020-07-21,7354,7,21,1,203,0,7672.0,5832.0,5675.0,7821.0,7693.0,8541.857142857143,4231.6420543555505,7873.714285714285,3007.230988763625
2020-07-22,9600,7,22,2,204,0,7354.0,7672.0,5832.0,7899.0,7426.0,8475.142857142857,4248.548396357333,7849.5,3010.161425520621
2020-07-23,7238,7,23,3,205,0,9600.0,7354.0,7672.0,17910.0,6900.0,8718.142857142857,4258.736136013884,8004.785714285715,3042.5348788487236
2020-07-24,6623,7,24,4,206,0,7238.0,9600.0,7354.0,6984.0,6629.0,7193.571428571428,1307.1189511214989,8028.928571428572,3034.424149255085
2020-07-25,5842,7,25,5,207,1,6623.0,7238.0,9600.0,5675.0,5853.0,7142.0,1323.7808227447179,8028.5,3034.6374957759385
2020-07-26,7123,7,26,6,208,1,5842.0,6623.0,7238.0,5832.0,7680.0,7165.857142857143,1294.1084999040168,8027.714285714285,3035.245457786078
2020-07-27,13725,7,27,0,209,0,7123.0,5842.0,6623.0,7672.0,8258.0,7350.285714285715,1157.0699653702525,7987.928571428572,3043.7923831018106
2020-07-28,25145,7,28,1,210,0,13725.0,7123.0,5842.0,7354.0,7821.0,8215.0,2687.3850983189336,8378.42857142857,3409.7927235511606
2020-07-29,7360,7,29,2,211,0,25145.0,13725.0,7123.0,9600.0,7899.0,10756.57142857143,6879.906899979163,9615.857142857143,5619.450436545484
2020-07-30,7908,7,30,3,212,0,7360.0,25145.0,13725.0,7238.0,17910.0,10436.57142857143,6993.818147887049,9577.357142857143,5633.945490126285
2020-07-31,7197,7,31,4,213,0,7908.0,7360.0,25145.0,6623.0,6984.0,10532.285714285714,6947.1773576104415,8862.92857142857,5105.3934145746725
2020-08-01,5515,8,1,5,214,1,7197.0,7908.0,7360.0,5842.0,5675.0,10614.285714285714,6896.547293496111,8878.142857142857,5099.677589464214
2020-08-02,5741,8,2,6,215,1,5515.0,7197.0,7908.0,7123.0,5832.0,10567.57142857143,6935.259136161693,8866.714285714286,5107.581294636308
2020-08-03,6345,8,3,0,216,0,5741.0,5515.0,7197.0,13725.0,7672.0,10370.142857142857,7068.059479766973,8860.214285714286,5111.79657080744
2020-08-04,8613,8,4,1,217,0,6345.0,5741.0,5515.0,25145.0,7354.0,9315.857142857143,7034.567848100109,8765.42857142857,5147.700781966582
2020-08-05,6889,8,5,2,218,0,8613.0,6345.0,5741.0,7360.0,9600.0,6954.142857142857,1140.1208164885352,8855.357142857143,5132.120473541621
2020-08-06,23022,8,6,3,219,0,6889.0,8613.0,6345.0,7908.0,7238.0,6886.857142857143,1125.9873339387461,8661.714285714286,5152.965455833273
2020-08-07,6629,8,7,4,220,0,23022.0,6889.0,8613.0,7197.0,6623.0,9046.0,6248.651881272736,9789.142857142857,6394.620333435851
2020-08-08,5805,8,8,5,221,1,6629.0,23022.0,6889.0,5515.0,5842.0,8964.857142857143,6280.272033082944,9789.57142857143,6394.392010724178
2020-08-09,22923,8,9,6,222,1,5805.0,6629.0,23022.0,5741.0,7123.0,9006.285714285714,6254.625880479333,9786.92857142857,6396.15648368114
2020-08-10,61858,8,10,0,223,0,22923.0,5805.0,6629.0,6345.0,13725.0,11460.857142857143,7911.599805108344,10915.5,7229.581642859374
2020-08-11,6748,8,11,1,224,0,61858.0,22923.0,5805.0,8613.0,25145.0,19391.285714285714,20203.211796760475,14353.57142857143,15445.261617000291
2020-08-12,12276,8,12,2,225,0,6748.0,61858.0,22923.0,6889.0,7360.0,19124.85714285714,20380.55831283473,13039.5,15237.716862847523
2020-08-13,7189,8,13,3,226,0,12276.0,6748.0,61858.0,23022.0,7908.0,19894.428571428572,19938.438194077473,13390.642857142857,15153.177354586742
2020-08-14,112510,8,14,4,227,0,7189.0,12276.0,6748.0,6629.0,7197.0,17632.571428571428,20416.83183762148,13339.285714285714,15174.39205944101
2020-08-15,51520,8,15,5,228,1,112510.0,7189.0,12276.0,5805.0,5515.0,32758.428571428572,40373.648835418804,20861.64285714286,30380.04047094874
2020-08-16,63479,8,16,6,229,1,51520.0,112510.0,7189.0,22923.0,5741.0,39289.142857142855,38959.694490710826,24147.714285714286,31072.556363920412
2020-08-17,7002,8,17,0,230,0,63479.0,51520.0,112510.0,61858.0,6345.0,45082.857142857145,39135.39627340178,28271.85714285714,32250.905785388753
2020-08-18,16185,8,18,1,231,0,7002.0,63479.0,51520.0,6748.0,8613.0,37246.28571428572,40678.28812652718,28318.785714285714,32217.005708114826
2020-08-19,14571,8,19,2,232,0,16185.0,7002.0,63479.0,12276.0,6889.0,38594.42857142857,39642.251554190436,28859.64285714286,31922.955730241287
2020-08-20,7323,8,20,3,233,0,14571.0,16185.0,7002.0,7189.0,23022.0,38922.28571428572,39397.042307404605,29408.35714285714,31580.443409483036
2020-08-21,6622,8,21,4,234,0,7323.0,14571.0,16185.0,112510.0,6629.0,38941.42857142857,39379.08185342883,28287.0,32099.113975310906
2020-08-22,12043,8,22,5,235,1,6622.0,7323.0,14571.0,51520.0,5805.0,23814.571428571428,23575.165738951822,28286.5,32099.47733998172
2020-08-23,5844,8,23,6,236,1,12043.0,6622.0,7323.0,63479.0,22923.0,18175.0,20343.2068841993,28732.071428571428,31805.35485505615
2020-08-24,7649,8,24,0,237,0,5844.0,12043.0,6622.0,7002.0,61858.0,9941.42857142857,4245.304341549799,27512.14285714286,32367.87475463701
2020-08-25,7991,8,25,1,238,0,7649.0,5844.0,12043.0,16185.0,6748.0,10033.857142857143,4177.136995142856,23640.071428571428,31163.139630176705
2020-08-26,7766,8,26,2,239,0,7991.0,7649.0,5844.0,14571.0,12276.0,8863.285714285714,3199.892847908486,23728.85714285714,31113.04145273426
2020-08-27,8050,8,27,3,240,0,7766.0,7991.0,7649.0,7323.0,7189.0,7891.142857142857,1976.802420456955,23406.714285714286,31263.72872202539
2020-08-28,7409,8,28,4,241,0,8050.0,7766.0,7991.0,6622.0,112510.0,7995.0,1961.0130035266627,23468.214285714286,31230.20111558329
2020-08-29,6063,8,29,5,242,1,7409.0,8050.0,7766.0,12043.0,51520.0,8107.428571428572,1890.4680952209374,15961.0,18016.39004650188
2020-08-30,5893,8,30,6,243,1,6063.0,7409.0,8050.0,5844.0,63479.0,7253.142857142857,915.2007846320699,12714.07142857143,14950.189926574818
2020-08-31,8237,8,31,0,244,0,5893.0,6063.0,7409.0,7649.0,7002.0,7260.142857142857,902.7289051488029,8600.785714285714,3260.3409019154924
2020-09-01,8432,9,1,1,245,0,8237.0,5893.0,6063.0,7991.0,16185.0,7344.142857142857,969.8079584078255,8689.0,3230.3247752890084
2020-09-02,7950,9,2,2,246,0,8432.0,8237.0,5893.0,7766.0,14571.0,7407.142857142857,1031.2121392764695,8135.214285714285,2405.7224783538463
2020-09-03,14993,9,3,3,247,0,7950.0,8432.0,8237.0,8050.0,7323.0,7433.428571428572,1044.1479552159399,7662.285714285715,1537.2606719831886
2020-09-04,7164,9,4,4,248,0,14993.0,7950.0,8432.0,7409.0,6622.0,8425.285714285714,3066.5389129705427,8210.142857142857,2482.9171384650244
2020-09-05,5408,9,5,5,249,1,7164.0,14993.0,7950.0,6063.0,12043.0,8390.285714285714,3081.4335253951567,8248.857142857143,2460.372731522971
2020-09-06,6314,9,6,6,250,1,5408.0,7164.0,14993.0,5893.0,5844.0,8296.714285714286,3172.4826090559677,7774.928571428572,2307.5974007040513
2020-09-07,7473,9,7,0,251,0,6314.0,5408.0,7164.0,8237.0,7649.0,8356.857142857143,3122.9224789489194,7808.5,2280.6059164515195
2020-09-08,7951,9,8,1,252,0,7473.0,6314.0,5408.0,8432.0,7991.0,8247.714285714286,3141.1070614401583,7795.928571428572,2282.0373982064834
2020-09-09,13925,9,9,2,253,0,7951.0,7473.0,6314.0,7950.0,7766.0,8179.0,3141.6648452692493,7793.071428571428,2281.7994068206044
2020-09-10,8727,9,10,3,254,0,13925.0,7951.0,7473.0,14993.0,8050.0,9032.57142857143,3809.731699089617,8233.0,2808.9993564640085
2020-09-11,8616,9,11,4,255,0,8727.0,13925.0,7951.0,7164.0,7409.0,8137.428571428572,2770.139398246042,8281.357142857143,2811.4329116099047
2020-09-12,7375,9,12,5,256,1,8616.0,8727.0,13925.0,5408.0,6063.0,8344.857142857143,2739.2917228469473,8367.57142857143,2801.1115023060893
2020-09-13,6362,9,13,6,257,1,7375.0,8616.0,8727.0,6314.0,5893.0,8625.857142857143,2476.0546862952074,8461.285714285714,2739.3447961305897
2020-09-14,20928,9,14,0,258,0,6362.0,7375.0,8616.0,7473.0,8237.0,8632.714285714286,2468.6405647837605,8494.785714285714,2708.2115352719493
2020-09-15,9247,9,15,1,259,0,20928.0,6362.0,7375.0,7951.0,8432.0,10554.857142857143,5172.552542944771,9401.285714285714,4281.995390874721
2020-09-16,8054,9,16,2,260,0,9247.0,20928.0,6362.0,13925.0,7950.0,10740.0,5086.293214775104,9459.5,4273.335424916466
2020-09-17,9308,9,17,3,261,0,8054.0,9247.0,20928.0,8727.0,14993.0,9901.285714285714,4955.9484700807625,9466.92857142857,4270.59904758976
2020-09-18,7604,9,18,4,262,0,9308.0,8054.0,9247.0,8616.0,7164.0,9984.285714285714,4937.836392398583,9060.857142857143,3964.0062069566743
2020-09-19,5991,9,19,5,263,1,7604.0,9308.0,8054.0,7375.0,5408.0,9839.714285714286,4999.010192504364,9092.285714285714,3949.5279645619644
2020-09-20,5741,9,20,6,264,1,5991.0,7604.0,9308.0,6362.0,6314.0,9642.0,5138.170329342338,9133.92857142857,3910.5750012829535
2020-09-21,7942,9,21,0,265,0,5741.0,5991.0,7604.0,20928.0,7473.0,9553.285714285714,5209.111815344581,9093.0,3945.2042357193995
2020-09-22,8265,9,22,1,266,0,7942.0,5741.0,5991.0,9247.0,7951.0,7698.142857142857,1410.100874473568,9126.5,3932.3604528030064
2020-09-23,8266,9,23,2,267,0,8265.0,7942.0,5741.0,8054.0,13925.0,7557.857142857143,1272.4592237832703,9148.92857142857,3926.0305156595437
2020-09-24,8479,9,24,3,268,0,8266.0,8265.0,7942.0,9308.0,8727.0,7588.142857142857,1288.6558149965629,8744.714285714286,3680.0873616003764
2020-09-25,7983,9,25,4,269,0,8479.0,8266.0,8265.0,7604.0,8616.0,7469.714285714285,1132.9418511538383,8727.0,3680.7760051380237
2020-09-26,6463,9,26,5,270,1,7983.0,8479.0,8266.0,5991.0,7375.0,7523.857142857143,1149.3659742909524,8681.785714285714,3686.128366615121
2020-09-27,6257,9,27,6,271,1,6463.0,7983.0,8479.0,5741.0,6362.0,7591.285714285715,1054.3713315348398,8616.642857142857,3718.9117640502086
2020-09-28,8235,9,28,0,272,0,6257.0,6463.0,7983.0,7942.0,20928.0,7665.0,911.8587244381547,8609.142857142857,3723.911030440602
2020-09-29,8897,9,29,1,273,0,8235.0,6257.0,6463.0,8265.0,9247.0,7706.857142857143,933.1688715649423,7702.5,1148.7584435112017
2020-09-30,8131,9,30,2,274,0,8897.0,8235.0,6257.0,8266.0,8054.0,7797.142857142857,1022.470933339649,7677.5,1115.89899942732
2020-10-01,7249,10,1,3,275,0,8131.0,8897.0,8235.0,8479.0,9308.0,7777.857142857143,1013.3863081394248,7683.0,1118.0850387363078
2020-10-02,6221,10,2,4,276,0,7249.0,8131.0,8897.0,7983.0,7604.0,7602.142857142857,977.5539931504835,7535.928571428572,1018.9132569922433
2020-10-03,5406,10,3,5,277,1,6221.0,7249.0,8131.0,6463.0,5991.0,7350.428571428572,1084.1781614268637,7437.142857142857,1077.182139954603
2020-10-04,5544,10,4,6,278,1,5406.0,6221.0,7249.0,6257.0,5741.0,7199.428571428572,1283.6354437228674,7395.357142857143,1146.6991160008704
2020-10-05,7432,10,5,0,279,0,5544.0,5406.0,6221.0,8235.0,7942.0,7097.571428571428,1394.3916065372755,7381.285714285715,1169.5429369281387
2020-10-06,7525,10,6,1,280,0,7432.0,5544.0,5406.0,8897.0,8265.0,6982.857142857143,1316.0515983518512,7344.857142857143,1158.6262327655809
2020-10-07,11092,10,7,2,281,0,7525.0,7432.0,5544.0,8131.0,8266.0,6786.857142857143,1060.8970148846358,7292.0,1129.944382565851
2020-10-08,10533,10,8,3,282,0,11092.0,7525.0,7432.0,7249.0,8479.0,7209.857142857143,1924.7530948646702,7493.857142857143,1506.8801625131443
2020-10-09,9659,10,9,4,283,0,10533.0,11092.0,7525.0,6221.0,7983.0,7679.0,2299.606053218821,7640.571428571428,1698.0412568279744
2020-10-10,8111,10,10,5,284,1,9659.0,10533.0,11092.0,5406.0,6463.0,8170.142857142857,2303.447230317591,7760.285714285715,1781.0893135541971
2020-10-11,8173,10,11,6,285,1,8111.0,9659.0,10533.0,5544.0,6257.0,8556.57142857143,1964.3886968677014,7878.0,1742.802473471472
2020-10-12,10922,10,12,0,286,0,8173.0,8111.0,9659.0,7432.0,8235.0,8932.142857142857,1485.3226841973112,8014.857142857143,1679.8088653699995
2020-10-13,10937,10,13,1,287,0,10922.0,8173.0,8111.0,7525.0,8897.0,9430.714285714286,1483.5873993227349,8206.785714285714,1851.6137734241145
2020-10-14,11304,10,14,2,288,0,10937.0,10922.0,8173.0,11092.0,8131.0,9918.142857142857,1302.5764761391542,8352.5,1985.535647550084
2020-10-15,10743,10,15,3,289,0,11304.0,10937.0,10922.0,10533.0,7249.0,9948.42857142857,1336.4425236605723,8579.142857142857,2133.8611755414977
2020-10-16,10906,10,16,4,290,0,10743.0,11304.0,10937.0,9659.0,6221.0,9978.42857142857,1353.9935816126454,8828.714285714286,2170.337103506497
2020-10-17,8731,10,17,5,291,1,10906.0,10743.0,11304.0,8111.0,5406.0,10156.57142857143,1386.6026656477954,9163.357142857143,2097.28508047691
2020-10-18,8337,10,18,6,292,1,8731.0,10906.0,10743.0,8173.0,5544.0,10245.142857142857,1246.9281493030899,9400.857142857143,1807.2795900146025
2020-10-19,11512,10,19,0,293,0,8337.0,8731.0,10906.0,10922.0,7432.0,10268.57142857143,1202.24579532705,9600.357142857143,1471.8020146505794
2020-10-20,11277,10,20,1,294,0,11512.0,8337.0,8731.0,10937.0,7525.0,10352.857142857143,1274.2178553362692,9891.785714285714,1412.1503612777851
2020-10-21,11021,10,21,2,295,0,11277.0,11512.0,8337.0,11304.0,11092.0,10401.42857142857,1306.2726689764675,10159.785714285714,1278.0935428971711
2020-10-22,11133,10,22,3,296,0,11021.0,11277.0,11512.0,10743.0,10533.0,10361.0,1277.750758168673,10154.714285714286,1274.2450814001072
2020-10-23,10420,10,23,4,297,0,11133.0,11021.0,11277.0,10906.0,9659.0,10416.714285714286,1305.3871346957535,10197.57142857143,1297.8187448582075
2020-10-24,8436,10,24,5,298,1,10420.0,11133.0,11021.0,8731.0,8111.0,10347.285714285714,1287.8328973237133,10251.92857142857,1289.435921054371
2020-10-25,8719,10,25,6,299,1,8436.0,10420.0,11133.0,8337.0,8173.0,10305.142857142857,1352.730747854537,10275.142857142857,1250.2572570439447
2020-10-26,10451,10,26,0,300,0,8719.0,8436.0,10420.0,11512.0,10922.0,10359.714285714286,1264.9571421313808,10314.142857142857,1186.5315877763428
2020-10-27,11561,10,27,1,301,0,10451.0,8719.0,8436.0,11277.0,10937.0,10208.142857142857,1163.3609970789075,10280.5,1174.5878982728668
2020-10-28,11667,10,28,2,302,0,11561.0,10451.0,8719.0,11021.0,11304.0,10248.714285714286,1210.8328695967327,10325.07142857143,1212.6389826315342
2020-10-29,10672,10,29,3,303,0,11667.0,11561.0,10451.0,11133.0,10743.0,10341.0,1300.7811755507864,10351.0,1238.7795482775011
2020-10-30,10220,10,30,4,304,0,10672.0,11667.0,11561.0,10420.0,10906.0,10275.142857142857,1265.1829154412533,10345.92857142857,1237.1956169116245
2020-10-31,8256,10,31,5,305,1,10220.0,10672.0,11667.0,8436.0,8731.0,10246.57142857143,1263.6237384528563,10296.92857142857,1226.8487753518189
2020-11-01,8603,11,1,6,306,1,8256.0,10220.0,10672.0,8719.0,8337.0,10220.857142857143,1307.6726691050897,10263.0,1278.9477044699954
2020-11-02,11099,11,2,0,307,0,8603.0,8256.0,10220.0,10451.0,11512.0,10204.285714285714,1330.4141854184077,10282.0,1249.7773340140334
2020-11-03,11187,11,3,1,308,0,11099.0,8603.0,8256.0,11561.0,11277.0,10296.857142857143,1372.325936573049,10252.5,1223.1003952754313
2020-11-04,10303,11,4,2,309,0,11187.0,11099.0,8603.0,11667.0,11021.0,10243.42857142857,1321.2358932888956,10246.07142857143,1217.5252620525387
2020-11-05,10512,11,5,3,310,0,10303.0,11187.0,11099.0,10672.0,11133.0,10048.57142857143,1167.9892775113879,10194.785714285714,1197.3266489957714
2020-11-06,10214,11,6,4,311,0,10512.0,10303.0,11187.0,10220.0,10420.0,10025.714285714286,1155.251735090319,10150.42857142857,1171.1111564062478
2020-11-07,8342,11,7,5,312,1,10214.0,10512.0,10303.0,8256.0,8436.0,10024.857142857143,1155.0857729440547,10135.714285714286,1168.7553819585091
2020-11-08,8241,11,8,6,313,1,8342.0,10214.0,10512.0,8603.0,8719.0,10037.142857142857,1133.3898165199378,10129.0,1179.4917419086103
2020-11-09,11137,11,9,0,314,0,8241.0,8342.0,10214.0,11099.0,10451.0,9985.42857142857,1215.049910791696,10094.857142857143,1229.312932378946
2020-11-10,11420,11,10,1,315,0,11137.0,8241.0,8342.0,11187.0,11561.0,9990.857142857143,1220.9249811206387,10143.857142857143,1257.939209558591
2020-11-11,10925,11,11,2,316,0,11420.0,11137.0,8241.0,10303.0,11667.0,10024.142857142857,1261.4728730830604,10133.785714285714,1246.2303268145763
2020-11-12,11393,11,12,3,317,0,10925.0,11420.0,11137.0,10512.0,10672.0,10113.0,1305.5264583048302,10080.785714285714,1190.543455645386
2020-11-13,11023,11,13,4,318,0,11393.0,10925.0,11420.0,10214.0,10220.0,10238.857142857143,1390.1267842146967,10132.285714285714,1232.925191352811
2020-11-14,8020,11,14,5,319,1,11023.0,11393.0,10925.0,8342.0,8256.0,10354.42857142857,1421.001977144379,10189.642857142857,1255.7859694624478
2020-11-15,8795,11,15,6,320,1,8020.0,11023.0,11393.0,8241.0,8603.0,10308.42857142857,1500.0197617747915,10172.785714285714,1284.9835783787805
2020-11-16,10658,11,16,0,321,0,8795.0,8020.0,11023.0,11137.0,11099.0,10387.57142857143,1382.79401420273,10186.5,1267.8512864745705
2020-11-17,11439,11,17,1,322,0,10658.0,8795.0,8020.0,11420.0,11187.0,10319.142857142857,1351.01362299735,10155.0,1248.7709034208829
2020-11-18,11412,11,18,2,323,0,11439.0,10658.0,8795.0,10925.0,10303.0,10321.857142857143,1353.6105334220372,10173.0,1266.4811942482424
2020-11-19,12243,11,19,3,324,0,11412.0,11439.0,10658.0,11393.0,10512.0,10391.42857142857,1401.4467354778658,10252.214285714286,1309.1994722889242
2020-11-20,10987,11,20,4,325,0,12243.0,11412.0,11439.0,11023.0,10214.0,10512.857142857143,1533.3120391898128,10375.857142857143,1413.227503985759
2020-11-21,9476,11,21,5,326,1,10987.0,12243.0,11412.0,8020.0,8342.0,10507.714285714286,1531.3749501986279,10431.07142857143,1421.4936058345156
2020-11-22,9135,11,22,6,327,1,9476.0,10987.0,12243.0,8795.0,8241.0,10715.714285714286,1200.2443798781896,10512.07142857143,1322.1329192043434
2020-11-23,12535,11,23,0,328,0,9135.0,9476.0,10987.0,10658.0,11137.0,10764.285714285714,1113.2923716448042,10575.92857142857,1221.7872447477978
2020-11-24,11862,11,24,1,329,0,12535.0,9135.0,9476.0,11439.0,11420.0,11032.42857142857,1294.6909357249015,10675.785714285714,1324.023365966862
2020-11-25,11195,11,25,2,330,0,11862.0,12535.0,9135.0,11412.0,10925.0,11092.857142857143,1326.3153758405565,10707.357142857143,1348.1835989520725
2020-11-26,10751,11,26,3,331,0,11195.0,11862.0,12535.0,12243.0,11393.0,11061.857142857143,1320.1343907058897,10726.642857142857,1353.4573169446664
2020-11-27,10157,11,27,4,332,0,10751.0,11195.0,11862.0,10987.0,11023.0,10848.714285714286,1213.8130985023374,10680.785714285714,1339.9520185766944
2020-11-28,9096,11,28,5,333,1,10157.0,10751.0,11195.0,9476.0,8020.0,10730.142857142857,1238.344651618073,10618.92857142857,1342.924504681693
2020-11-29,9460,11,29,6,334,1,9096.0,10157.0,10751.0,9135.0,8795.0,10675.857142857143,1308.810201235364,10695.785714285714,1206.6158765846817
2020-11-30,11254,11,30,0,335,0,9460.0,9096.0,10157.0,12535.0,10658.0,10722.285714285714,1249.4587780698682,10743.285714285714,1137.1210901334211
2020-12-01,11793,12,1,1,336,0,11254.0,9460.0,9096.0,11862.0,11439.0,10539.285714285714,1010.7132323739769,10785.857142857143,1144.8130419849122
2020-12-02,12369,12,2,2,337,0,11793.0,11254.0,9460.0,11195.0,11412.0,10529.42857142857,995.891034391598,10811.142857142857,1164.0958761163345
2020-12-03,11571,12,3,3,338,0,12369.0,11793.0,11254.0,10751.0,12243.0,10697.142857142857,1203.808875828892,10879.5,1228.4142842893036
2020-12-04,11277,12,4,4,339,0,11571.0,12369.0,11793.0,10157.0,10987.0,10814.285714285714,1248.9731401285273,10831.5,1183.3396514818044
2020-12-05,9091,12,5,5,340,1,11277.0,11571.0,12369.0,9096.0,9476.0,10974.285714285714,1222.1895262584458,10852.214285714286,1188.7966882246574
2020-12-06,9278,12,6,6,341,1,9091.0,11277.0,11571.0,9460.0,9135.0,10973.57142857143,1223.470999131116,10824.714285714286,1226.9226938577442
2020-12-07,12027,12,7,0,342,0,9278.0,9091.0,11277.0,11254.0,12535.0,10947.57142857143,1262.3139938415582,10834.92857142857,1212.281413399782
2020-12-08,11981,12,8,1,343,0,12027.0,9278.0,9091.0,11793.0,11862.0,11058.0,1325.803278519833,10798.642857142857,1164.12724701924
2020-12-09,12235,12,9,2,344,0,11981.0,12027.0,9278.0,12369.0,11195.0,11084.857142857143,1344.9399526339755,10807.142857142857,1172.890175010947
2020-12-10,13084,12,10,3,345,0,12235.0,11981.0,12027.0,11571.0,10751.0,11065.714285714286,1324.4131674427895,10881.42857142857,1230.8475325366242
2020-12-11,10911,12,11,4,346,0,13084.0,12235.0,11981.0,11277.0,10157.0,11281.857142857143,1528.3739102472307,11048.07142857143,1362.6993835362073
2020-12-12,9378,12,12,5,347,1,10911.0,13084.0,12235.0,9091.0,9096.0,11229.57142857143,1534.8146312768697,11101.92857142857,1339.4751247746112
2020-12-13,8969,12,13,6,348,1,9378.0,10911.0,13084.0,9278.0,9460.0,11270.57142857143,1470.6573198340777,11122.07142857143,1308.7579822273506
