No,year,month,day,hour,pm2.5,DEWP,TEMP,PRES,Iws,Is,Ir,Datetime,dayofweek,quarter,dayofyear,is_weekend,lag_1,lag_24,roll_24,roll_168,wind_NW,wind_SE,wind_cv
355,2010,1,15,18,83.0,-15,-6.0,1036.0,0.89,0,0,2010-01-15 18:00:00,4,1,15,0,64.0,94.0,34.833333333333336,56.357142857142854,0,0,1
356,2010,1,15,19,91.0,-15,-6.0,1037.0,1.78,0,0,2010-01-15 19:00:00,4,1,15,0,83.0,69.0,34.375,55.54761904761905,0,0,1
357,2010,1,15,20,90.0,-14,-6.0,1037.0,1.79,0,0,2010-01-15 20:00:00,4,1,15,0,91.0,49.0,35.291666666666664,54.73809523809524,0,1,0
358,2010,1,15,21,102.0,-14,-8.0,1036.0,3.58,0,0,2010-01-15 21:00:00,4,1,15,0,90.0,33.0,37.0,53.92857142857143,0,1,0
359,2010,1,15,22,94.0,-14,-10.0,1037.0,0.89,0,0,2010-01-15 22:00:00,4,1,15,0,102.0,27.0,39.875,53.19642857142857,0,0,1
360,2010,1,15,23,87.0,-15,-11.0,1036.0,1.78,0,0,2010-01-15 23:00:00,4,1,15,0,94.0,20.0,42.666666666666664,52.75595238095238,0,0,1
361,2010,1,16,0,141.0,-15,-11.0,1036.0,2.67,0,0,2010-01-16 00:00:00,5,1,16,1,87.0,36.0,45.458333333333336,52.267857142857146,0,0,1
362,2010,1,16,1,211.0,-16,-13.0,1036.0,0.89,0,0,2010-01-16 01:00:00,5,1,16,1,141.0,37.0,49.833333333333336,52.125,0,0,0
363,2010,1,16,2,242.0,-16,-12.0,1036.0,0.89,0,0,2010-01-16 02:00:00,5,1,16,1,211.0,30.0,57.083333333333336,52.43452380952381,0,0,1
364,2010,1,16,3,271.0,-16,-13.0,1035.0,0.89,0,0,2010-01-16 03:00:00,5,1,16,1,242.0,18.0,65.91666666666667,52.88095238095238,0,0,0
365,2010,1,16,4,249.0,-15,-12.0,1035.0,1.78,0,0,2010-01-16 04:00:00,5,1,16,1,271.0,21.0,76.45833333333333,53.32738095238095,0,0,0
366,2010,1,16,5,200.0,-14,-10.0,1034.0,1.79,0,0,2010-01-16 05:00:00,5,1,16,1,249.0,13.0,85.95833333333333,53.80357142857143,1,0,0
367,2010,1,16,6,147.0,-15,-10.0,1034.0,2.68,0,0,2010-01-16 06:00:00,5,1,16,1,200.0,23.0,93.75,54.07142857142857,1,0,0
368,2010,1,16,7,114.0,-15,-11.0,1034.0,4.47,0,0,2010-01-16 07:00:00,5,1,16,1,147.0,26.0,98.91666666666667,54.23809523809524,1,0,0
369,2010,1,16,8,102.0,-15,-11.0,1034.0,6.26,0,0,2010-01-16 08:00:00,5,1,16,1,114.0,27.0,102.58333333333333,54.285714285714285,1,0,0
370,2010,1,16,9,108.0,-14,-9.0,1034.0,8.05,0,0,2010-01-16 09:00:00,5,1,16,1,102.0,30.0,105.70833333333333,54.339285714285715,1,0,0
371,2010,1,16,10,135.0,-14,-9.0,1034.0,9.84,0,0,2010-01-16 10:00:00,5,1,16,1,108.0,28.0,108.95833333333333,54.482142857142854,1,0,0
372,2010,1,16,11,120.0,-13,-6.0,1034.0,0.89,0,0,2010-01-16 11:00:00,5,1,16,1,135.0,26.0,113.41666666666667,54.851190476190474,0,0,1
373,2010,1,16,12,148.0,-13,-5.0,1033.0,1.79,0,0,2010-01-16 12:00:00,5,1,16,1,120.0,26.0,117.33333333333333,55.17261904761905,1,0,0
374,2010,1,16,13,127.0,-12,-4.0,1031.0,0.89,0,0,2010-01-16 13:00:00,5,1,16,1,148.0,31.0,122.41666666666667,55.81547619047619,0,0,1
375,2010,1,16,14,128.0,-12,-3.0,1031.0,1.78,0,0,2010-01-16 14:00:00,5,1,16,1,127.0,35.0,126.41666666666667,56.279761904761905,0,0,1
376,2010,1,16,15,140.0,-12,-3.0,1030.0,2.67,0,0,2010-01-16 15:00:00,5,1,16,1,128.0,36.0,130.29166666666666,56.74404761904762,0,0,1
377,2010,1,16,16,148.0,-11,-3.0,1030.0,3.56,0,0,2010-01-16 16:00:00,5,1,16,1,140.0,37.0,134.625,57.285714285714285,0,0,1
378,2010,1,16,17,150.0,-11,-4.0,1031.0,0.89,0,0,2010-01-16 17:00:00,5,1,16,1,148.0,64.0,139.25,57.92261904761905,0,0,0
379,2010,1,16,18,154.0,-12,-7.0,1031.0,0.89,0,0,2010-01-16 18:00:00,5,1,16,1,150.0,83.0,142.83333333333334,58.595238095238095,0,0,1
380,2010,1,16,19,197.0,-12,-7.0,1032.0,1.78,0,0,2010-01-16 19:00:00,5,1,16,1,154.0,91.0,145.79166666666666,59.24404761904762,0,0,1
381,2010,1,16,20,235.0,-12,-8.0,1032.0,2.23,0,0,2010-01-16 20:00:00,5,1,16,1,197.0,90.0,150.20833333333334,60.154761904761905,0,0,1
382,2010,1,16,21,261.0,-12,-9.0,1032.0,3.12,0,0,2010-01-16 21:00:00,5,1,16,1,235.0,102.0,156.25,61.232142857142854,0,0,1
383,2010,1,16,22,269.0,-13,-11.0,1032.0,0.89,0,0,2010-01-16 22:00:00,5,1,16,1,261.0,94.0,162.875,62.48809523809524,1,0,0
384,2010,1,16,23,266.0,-14,-11.0,1032.0,2.68,0,0,2010-01-16 23:00:00,5,1,16,1,269.0,87.0,170.16666666666666,63.80952380952381,1,0,0
385,2010,1,17,0,263.0,-15,-12.0,1032.0,5.81,0,0,2010-01-17 00:00:00,6,1,17,1,266.0,141.0,177.625,65.0,1,0,0
386,2010,1,17,1,241.0,-14,-11.0,1032.0,0.45,0,0,2010-01-17 01:00:00,6,1,17,1,263.0,211.0,182.70833333333334,66.11904761904762,0,0,1
387,2010,1,17,2,205.0,-14,-11.0,1031.0,1.34,0,0,2010-01-17 02:00:00,6,1,17,1,241.0,242.0,183.95833333333334,67.06547619047619,0,0,1
388,2010,1,17,3,160.0,-14,-12.0,1031.0,1.79,0,0,2010-01-17 03:00:00,6,1,17,1,205.0,271.0,182.41666666666666,67.89285714285714,1,0,0
389,2010,1,17,4,150.0,-14,-12.0,1031.0,3.58,0,0,2010-01-17 04:00:00,6,1,17,1,160.0,249.0,177.79166666666666,68.35119047619048,1,0,0
390,2010,1,17,5,148.0,-14,-10.0,1030.0,6.71,0,0,2010-01-17 05:00:00,6,1,17,1,150.0,200.0,173.66666666666666,68.875,1,0,0
391,2010,1,17,6,208.0,-14,-11.0,1030.0,9.84,0,0,2010-01-17 06:00:00,6,1,17,1,148.0,147.0,171.5,69.51785714285714,1,0,0
392,2010,1,17,7,209.0,-15,-10.0,1030.0,11.63,0,0,2010-01-17 07:00:00,6,1,17,1,208.0,114.0,174.04166666666666,70.61904761904762,1,0,0
393,2010,1,17,8,183.0,-13,-10.0,1030.0,14.76,0,0,2010-01-17 08:00:00,6,1,17,1,209.0,102.0,178.0,71.71428571428571,1,0,0
394,2010,1,17,9,161.0,-13,-8.0,1030.0,17.89,0,0,2010-01-17 09:00:00,6,1,17,1,183.0,108.0,181.375,72.64285714285714,1,0,0
395,2010,1,17,10,182.0,-12,-6.0,1030.0,0.45,0,0,2010-01-17 10:00:00,6,1,17,1,161.0,135.0,183.58333333333334,73.39285714285714,0,0,1
396,2010,1,17,11,230.0,-11,-5.0,1030.0,1.34,0,0,2010-01-17 11:00:00,6,1,17,1,182.0,120.0,185.54166666666666,74.17857142857143,0,0,1
397,2010,1,17,12,170.0,-11,-4.0,1029.0,2.23,0,0,2010-01-17 12:00:00,6,1,17,1,230.0,148.0,190.125,75.13095238095238,0,0,1
398,2010,1,17,13,172.0,-11,-3.0,1028.0,3.12,0,0,2010-01-17 13:00:00,6,1,17,1,170.0,127.0,191.04166666666666,75.69642857142857,0,0,1
399,2010,1,17,14,154.0,-10,-1.0,1027.0,4.01,0,0,2010-01-17 14:00:00,6,1,17,1,172.0,128.0,192.91666666666666,76.375,0,0,1
400,2010,1,17,15,166.0,-11,-1.0,1027.0,4.46,0,0,2010-01-17 15:00:00,6,1,17,1,154.0,140.0,194.0,76.875,0,0,1
401,2010,1,17,16,177.0,-10,-1.0,1026.0,0.89,0,0,2010-01-17 16:00:00,6,1,17,1,166.0,148.0,195.08333333333334,77.45833333333333,0,1,0
402,2010,1,17,17,191.0,-10,-3.0,1026.0,1.78,0,0,2010-01-17 17:00:00,6,1,17,1,177.0,150.0,196.29166666666666,78.08928571428571,0,1,0
403,2010,1,17,18,212.0,-10,-5.0,1027.0,2.67,0,0,2010-01-17 18:00:00,6,1,17,1,191.0,154.0,198.0,78.70238095238095,0,1,0
404,2010,1,17,19,250.0,-10,-6.0,1027.0,0.89,0,0,2010-01-17 19:00:00,6,1,17,1,212.0,197.0,200.41666666666666,79.46428571428571,0,0,0
405,2010,1,17,20,268.0,-11,-7.0,1027.0,0.45,0,0,2010-01-17 20:00:00,6,1,17,1,250.0,235.0,202.625,80.45833333333333,0,0,1
406,2010,1,17,21,317.0,-10,-7.0,1027.0,0.9,0,0,2010-01-17 21:00:00,6,1,17,1,268.0,261.0,204.0,81.66071428571429,0,0,1
407,2010,1,17,22,291.0,-11,-9.0,1027.0,1.35,0,0,2010-01-17 22:00:00,6,1,17,1,317.0,269.0,206.33333333333334,83.38690476190476,0,0,1
408,2010,1,17,23,313.0,-12,-9.0,1027.0,0.89,0,0,2010-01-17 23:00:00,6,1,17,1,291.0,266.0,207.25,84.97619047619048,0,0,0
409,2010,1,18,0,282.0,-12,-10.0,1028.0,0.89,0,0,2010-01-18 00:00:00,0,1,18,0,313.0,263.0,209.20833333333334,86.70833333333333,0,0,1
410,2010,1,18,1,282.0,-13,-11.0,1028.0,3.13,0,0,2010-01-18 01:00:00,0,1,18,0,282.0,241.0,210.0,88.25,1,0,0
411,2010,1,18,2,303.0,-11,-9.0,1028.0,4.92,0,0,2010-01-18 02:00:00,0,1,18,0,282.0,205.0,211.70833333333334,89.76785714285714,1,0,0
412,2010,1,18,3,349.0,-13,-10.0,1028.0,6.71,0,0,2010-01-18 03:00:00,0,1,18,0,303.0,160.0,215.79166666666666,91.43452380952381,1,0,0
413,2010,1,18,4,407.0,-13,-11.0,1028.0,7.6,0,0,2010-01-18 04:00:00,0,1,18,0,349.0,150.0,223.66666666666666,93.41071428571429,1,0,0
414,2010,1,18,5,361.0,-13,-11.0,1027.0,1.79,0,0,2010-01-18 05:00:00,0,1,18,0,407.0,148.0,234.375,95.73214285714286,0,0,0
415,2010,1,18,6,234.0,-14,-11.0,1028.0,0.89,0,0,2010-01-18 06:00:00,0,1,18,0,361.0,208.0,243.25,97.78571428571429,1,0,0
416,2010,1,18,7,149.0,-14,-11.0,1028.0,4.02,0,0,2010-01-18 07:00:00,0,1,18,0,234.0,209.0,244.33333333333334,99.08333333333333,1,0,0
417,2010,1,18,8,147.0,-14,-11.0,1028.0,5.81,0,0,2010-01-18 08:00:00,0,1,18,0,149.0,183.0,241.83333333333334,99.85119047619048,1,0,0
418,2010,1,18,9,184.0,-11,-6.0,1028.0,9.83,0,0,2010-01-18 09:00:00,0,1,18,0,147.0,161.0,240.33333333333334,100.60714285714286,1,0,0
419,2010,1,18,10,161.0,-10,-5.0,1028.0,11.62,0,0,2010-01-18 10:00:00,0,1,18,0,184.0,182.0,241.29166666666666,101.5952380952381,1,0,0
420,2010,1,18,11,137.0,-9,-3.0,1028.0,13.41,0,0,2010-01-18 11:00:00,0,1,18,0,161.0,230.0,240.41666666666666,102.4047619047619,1,0,0
421,2010,1,18,12,146.0,-8,-1.0,1027.0,15.2,0,0,2010-01-18 12:00:00,0,1,18,0,137.0,170.0,236.54166666666666,103.06547619047619,1,0,0
422,2010,1,18,13,144.0,-9,0.0,1026.0,16.99,0,0,2010-01-18 13:00:00,0,1,18,0,146.0,172.0,235.54166666666666,103.77380952380952,1,0,0
423,2010,1,18,14,154.0,-9,1.0,1025.0,1.79,0,0,2010-01-18 14:00:00,0,1,18,0,144.0,154.0,234.375,104.46428571428571,0,0,0
424,2010,1,18,15,173.0,-9,1.0,1025.0,0.89,0,0,2010-01-18 15:00:00,0,1,18,0,154.0,166.0,234.375,105.29166666666667,0,0,1
425,2010,1,18,16,188.0,-8,1.0,1025.0,0.89,0,0,2010-01-18 16:00:00,0,1,18,0,173.0,177.0,234.66666666666666,106.17857142857143,0,1,0
426,2010,1,18,17,203.0,-7,-1.0,1025.0,2.68,0,0,2010-01-18 17:00:00,0,1,18,0,188.0,191.0,235.125,107.2202380952381,0,1,0
427,2010,1,18,18,233.0,-7,-2.0,1025.0,0.89,0,0,2010-01-18 18:00:00,0,1,18,0,203.0,212.0,235.625,108.35119047619048,0,0,1
428,2010,1,18,19,408.0,-7,-3.0,1025.0,0.89,0,0,2010-01-18 19:00:00,0,1,18,0,233.0,250.0,236.5,109.66071428571429,0,1,0
429,2010,1,18,20,435.0,-5,-2.0,1026.0,0.89,0,0,2010-01-18 20:00:00,0,1,18,0,408.0,268.0,243.08333333333334,111.98809523809524,0,0,1
430,2010,1,18,21,403.0,-5,-1.0,1026.0,1.79,0,0,2010-01-18 21:00:00,0,1,18,0,435.0,317.0,250.04166666666666,114.45833333333333,1,0,0
431,2010,1,18,22,360.0,-5,-1.0,1026.0,3.58,0,0,2010-01-18 22:00:00,0,1,18,0,403.0,291.0,253.625,116.69642857142857,1,0,0
432,2010,1,18,23,402.0,-6,-1.0,1026.0,0.89,0,0,2010-01-18 23:00:00,0,1,18,0,360.0,313.0,256.5,118.7202380952381,0,0,1
433,2010,1,19,0,358.0,-4,-1.0,1025.0,1.79,0,0,2010-01-19 00:00:00,1,1,19,0,402.0,282.0,260.2083333333333,121.02380952380952,1,0,0
434,2010,1,19,1,383.0,-5,-1.0,1024.0,4.92,0,0,2010-01-19 01:00:00,1,1,19,0,358.0,282.0,263.375,123.0297619047619,1,0,0
435,2010,1,19,2,332.0,-5,-1.0,1024.0,6.71,0,0,2010-01-19 02:00:00,1,1,19,0,383.0,303.0,267.5833333333333,125.18452380952381,1,0,0
436,2010,1,19,3,274.0,-5,-1.0,1023.0,8.5,0,0,2010-01-19 03:00:00,1,1,19,0,332.0,349.0,268.7916666666667,126.94047619047619,1,0,0
437,2010,1,19,4,256.0,-4,-1.0,1022.0,10.29,0,0,2010-01-19 04:00:00,1,1,19,0,274.0,407.0,265.6666666666667,128.41666666666666,1,0,0
438,2010,1,19,5,302.0,-4,-1.0,1021.0,11.18,0,0,2010-01-19 05:00:00,1,1,19,0,256.0,361.0,259.375,129.85119047619048,1,0,0
439,2010,1,19,6,330.0,-4,-1.0,1021.0,12.07,0,0,2010-01-19 06:00:00,1,1,19,0,302.0,234.0,256.9166666666667,131.5952380952381,1,0,0
440,2010,1,19,7,367.0,-4,-1.0,1021.0,13.86,0,0,2010-01-19 07:00:00,1,1,19,0,330.0,149.0,260.9166666666667,133.49404761904762,1,0,0
441,2010,1,19,8,297.0,-4,0.0,1021.0,0.89,0,0,2010-01-19 08:00:00,1,1,19,0,367.0,147.0,270.0,135.61309523809524,0,0,1
442,2010,1,19,9,331.0,-4,0.0,1021.0,1.79,0,0,2010-01-19 09:00:00,1,1,19,0,297.0,184.0,276.25,137.28571428571428,1,0,0
443,2010,1,19,10,323.0,-4,0.0,1021.0,0.89,0,0,2010-01-19 10:00:00,1,1,19,0,331.0,161.0,282.375,139.17857142857142,0,0,1
444,2010,1,19,11,339.0,-5,1.0,1021.0,1.79,0,0,2010-01-19 11:00:00,1,1,19,0,323.0,137.0,289.125,141.01190476190476,1,0,0
445,2010,1,19,12,301.0,-5,1.0,1020.0,0.89,0,0,2010-01-19 12:00:00,1,1,19,0,339.0,146.0,297.5416666666667,142.9047619047619,0,0,1
446,2010,1,19,13,310.0,-4,1.0,1019.0,1.34,0,0,2010-01-19 13:00:00,1,1,19,0,301.0,144.0,304.0,144.55357142857142,0,0,1
447,2010,1,19,14,305.0,-4,1.0,1018.0,0.89,0,0,2010-01-19 14:00:00,1,1,19,0,310.0,154.0,310.9166666666667,146.26785714285714,0,0,0
448,2010,1,19,15,313.0,-3,2.0,1018.0,0.45,0,0,2010-01-19 15:00:00,1,1,19,0,305.0,173.0,317.2083333333333,147.95238095238096,0,0,1
449,2010,1,19,16,336.0,-3,2.0,1018.0,1.34,0,0,2010-01-19 16:00:00,1,1,19,0,313.0,188.0,323.0416666666667,149.6845238095238,0,0,1
450,2010,1,19,17,357.0,-2,2.0,1018.0,0.89,0,0,2010-01-19 17:00:00,1,1,19,0,336.0,203.0,329.2083333333333,151.57142857142858,0,0,0
451,2010,1,19,18,485.0,-3,1.0,1018.0,0.89,0,0,2010-01-19 18:00:00,1,1,19,0,357.0,233.0,335.625,153.5595238095238,0,0,1
452,2010,1,19,19,426.0,-3,2.0,1020.0,1.79,0,0,2010-01-19 19:00:00,1,1,19,0,485.0,408.0,346.125,156.29761904761904,1,0,0
453,2010,1,19,20,403.0,-3,1.0,1020.0,4.92,0,0,2010-01-19 20:00:00,1,1,19,0,426.0,435.0,346.875,158.6845238095238,1,0,0
454,2010,1,19,21,374.0,-3,0.0,1021.0,6.71,0,0,2010-01-19 21:00:00,1,1,19,0,403.0,403.0,345.5416666666667,160.89880952380952,1,0,0
455,2010,1,19,22,333.0,-3,0.0,1021.0,8.5,0,0,2010-01-19 22:00:00,1,1,19,0,374.0,360.0,344.3333333333333,162.97619047619048,1,0,0
456,2010,1,19,23,343.0,-3,1.0,1020.0,11.63,0,0,2010-01-19 23:00:00,1,1,19,0,333.0,402.0,343.2083333333333,164.82738095238096,1,0,0
457,2010,1,20,0,364.0,-2,0.0,1021.0,14.76,0,0,2010-01-20 00:00:00,2,1,20,0,343.0,358.0,340.75,166.73809523809524,1,0,0
458,2010,1,20,1,389.0,-2,-1.0,1022.0,16.55,0,0,2010-01-20 01:00:00,2,1,20,0,364.0,383.0,341.0,168.8154761904762,1,0,0
459,2010,1,20,2,368.0,-4,-2.0,1022.0,19.68,0,0,2010-01-20 02:00:00,2,1,20,0,389.0,332.0,341.25,171.03571428571428,1,0,0
460,2010,1,20,3,267.0,-2,-1.0,1023.0,25.49,0,0,2010-01-20 03:00:00,2,1,20,0,368.0,274.0,342.75,173.16071428571428,1,0,0
461,2010,1,20,4,71.0,-3,1.0,1023.0,28.62,0,0,2010-01-20 04:00:00,2,1,20,0,267.0,256.0,342.4583333333333,174.6845238095238,1,0,0
462,2010,1,20,5,81.0,-3,0.0,1024.0,31.75,0,0,2010-01-20 05:00:00,2,1,20,0,71.0,302.0,334.75,175.03571428571428,1,0,0
463,2010,1,20,6,51.0,-5,2.0,1026.0,36.67,0,0,2010-01-20 06:00:00,2,1,20,0,81.0,330.0,325.5416666666667,175.45238095238096,1,0,0
464,2010,1,20,7,49.0,-9,1.0,1027.0,41.59,0,0,2010-01-20 07:00:00,2,1,20,0,51.0,367.0,313.9166666666667,175.6845238095238,1,0,0
465,2010,1,20,8,44.0,-10,0.0,1028.0,48.74,0,0,2010-01-20 08:00:00,2,1,20,0,49.0,297.0,300.6666666666667,175.8154761904762,1,0,0
466,2010,1,20,9,45.0,-10,0.0,1030.0,55.89,0,0,2010-01-20 09:00:00,2,1,20,0,44.0,331.0,290.125,175.91071428571428,1,0,0
467,2010,1,20,10,35.0,-11,1.0,1032.0,63.04,0,0,2010-01-20 10:00:00,2,1,20,0,45.0,323.0,278.2083333333333,175.97619047619048,1,0,0
468,2010,1,20,11,29.0,-13,0.0,1033.0,71.09,0,0,2010-01-20 11:00:00,2,1,20,0,35.0,339.0,266.2083333333333,175.98809523809524,1,0,0
469,2010,1,20,12,27.0,-13,0.0,1033.0,78.24,0,0,2010-01-20 12:00:00,2,1,20,0,29.0,301.0,253.29166666666666,175.94642857142858,1,0,0
470,2010,1,20,13,29.0,-13,-1.0,1033.0,8.05,0,0,2010-01-20 13:00:00,2,1,20,0,27.0,310.0,241.875,175.95238095238096,0,0,0
471,2010,1,20,14,16.0,-13,-1.0,1032.0,7.15,0,0,2010-01-20 14:00:00,2,1,20,0,29.0,305.0,230.16666666666666,175.83333333333334,1,0,0
472,2010,1,20,15,23.0,-15,-1.0,1032.0,5.81,0,0,2010-01-20 15:00:00,2,1,20,0,16.0,313.0,218.125,175.61904761904762,0,0,0
473,2010,1,20,16,28.0,-14,-1.0,1033.0,5.81,0,0,2010-01-20 16:00:00,2,1,20,0,23.0,336.0,206.04166666666666,175.47619047619048,1,0,0
474,2010,1,20,17,22.0,-15,-2.0,1033.0,12.96,0,0,2010-01-20 17:00:00,2,1,20,0,28.0,357.0,193.20833333333334,175.36309523809524,1,0,0
475,2010,1,20,18,11.0,-16,-3.0,1034.0,21.01,0,0,2010-01-20 18:00:00,2,1,20,0,22.0,485.0,179.25,175.26190476190476,1,0,0
476,2010,1,20,19,25.0,-17,-4.0,1035.0,28.16,0,0,2010-01-20 19:00:00,2,1,20,0,11.0,426.0,159.5,174.97619047619048,1,0,0
477,2010,1,20,20,16.0,-19,-3.0,1036.0,37.99,0,0,2010-01-20 20:00:00,2,1,20,0,25.0,403.0,142.79166666666666,174.67261904761904,1,0,0
478,2010,1,20,21,20.0,-18,-4.0,1037.0,46.93,0,0,2010-01-20 21:00:00,2,1,20,0,16.0,374.0,126.66666666666667,174.19642857142858,1,0,0
479,2010,1,20,22,20.0,-19,-4.0,1038.0,55.87,0,0,2010-01-20 22:00:00,2,1,20,0,20.0,333.0,111.91666666666667,173.75,1,0,0
480,2010,1,20,23,18.0,-19,-5.0,1038.0,65.7,0,0,2010-01-20 23:00:00,2,1,20,0,20.0,343.0,98.875,173.46428571428572,1,0,0
481,2010,1,21,0,18.0,-20,-6.0,1038.0,75.53,0,0,2010-01-21 00:00:00,3,1,21,0,18.0,364.0,85.33333333333333,173.1845238095238,1,0,0
482,2010,1,21,1,17.0,-20,-6.0,1038.0,85.36,0,0,2010-01-21 01:00:00,3,1,21,0,18.0,389.0,70.91666666666667,172.8452380952381,1,0,0
483,2010,1,21,2,17.0,-20,-7.0,1038.0,95.19,0,0,2010-01-21 02:00:00,3,1,21,0,17.0,368.0,55.416666666666664,171.41666666666666,1,0,0
484,2010,1,21,3,17.0,-22,-8.0,1038.0,103.24,0,0,2010-01-21 03:00:00,3,1,21,0,17.0,267.0,40.791666666666664,170.48214285714286,1,0,0
485,2010,1,21,4,15.0,-23,-8.0,1038.0,111.29,0,0,2010-01-21 04:00:00,3,1,21,0,17.0,71.0,30.375,169.60714285714286,1,0,0
486,2010,1,21,5,19.0,-24,-9.0,1038.0,118.44,0,0,2010-01-21 05:00:00,3,1,21,0,15.0,81.0,28.041666666666668,168.73809523809524,1,0,0
487,2010,1,21,6,16.0,-24,-9.0,1038.0,128.27,0,0,2010-01-21 06:00:00,3,1,21,0,19.0,51.0,25.458333333333332,168.03571428571428,1,0,0
488,2010,1,21,7,18.0,-25,-9.0,1038.0,138.1,0,0,2010-01-21 07:00:00,3,1,21,0,16.0,49.0,24.0,167.58333333333334,1,0,0
489,2010,1,21,8,18.0,-25,-8.0,1039.0,147.04,0,0,2010-01-21 08:00:00,3,1,21,0,18.0,44.0,22.708333333333332,167.3095238095238,1,0,0
490,2010,1,21,9,18.0,-25,-8.0,1039.0,155.98,0,0,2010-01-21 09:00:00,3,1,21,0,18.0,45.0,21.625,166.89880952380952,1,0,0
491,2010,1,21,10,26.0,-22,-7.0,1039.0,160.9,0,0,2010-01-21 10:00:00,3,1,21,0,18.0,35.0,20.5,166.48809523809524,1,0,0
492,2010,1,21,11,26.0,-22,-7.0,1038.0,3.13,0,0,2010-01-21 11:00:00,3,1,21,0,26.0,29.0,20.125,166.14285714285714,0,0,0
493,2010,1,21,12,25.0,-22,-5.0,1037.0,4.02,0,0,2010-01-21 12:00:00,3,1,21,0,26.0,27.0,20.0,165.73214285714286,1,0,0
494,2010,1,21,13,24.0,-21,-5.0,1035.0,3.13,0,0,2010-01-21 13:00:00,3,1,21,0,25.0,29.0,19.916666666666668,165.41071428571428,0,0,0
495,2010,1,21,14,15.0,-21,-4.0,1034.0,1.79,0,0,2010-01-21 14:00:00,3,1,21,0,24.0,16.0,19.708333333333332,165.10714285714286,0,1,0
496,2010,1,21,15,17.0,-20,-3.0,1034.0,1.79,0,0,2010-01-21 15:00:00,3,1,21,0,15.0,23.0,19.666666666666668,164.72619047619048,0,0,0
497,2010,1,21,16,15.0,-21,-2.0,1033.0,4.92,0,0,2010-01-21 16:00:00,3,1,21,0,17.0,28.0,19.416666666666668,164.3154761904762,1,0,0
498,2010,1,21,17,21.0,-20,-2.0,1033.0,10.73,0,0,2010-01-21 17:00:00,3,1,21,0,15.0,22.0,18.875,163.97619047619048,1,0,0
499,2010,1,21,18,40.0,-20,-2.0,1034.0,15.65,0,0,2010-01-21 18:00:00,3,1,21,0,21.0,11.0,18.833333333333332,163.57142857142858,1,0,0
500,2010,1,21,19,51.0,-19,-3.0,1034.0,21.46,0,0,2010-01-21 19:00:00,3,1,21,0,40.0,25.0,20.041666666666668,163.25,1,0,0
501,2010,1,21,20,45.0,-19,-3.0,1035.0,25.48,0,0,2010-01-21 20:00:00,3,1,21,0,51.0,16.0,21.125,163.14285714285714,1,0,0
502,2010,1,21,21,61.0,-17,-8.0,1035.0,0.89,0,0,2010-01-21 21:00:00,3,1,21,0,45.0,20.0,22.333333333333332,163.11904761904762,0,0,0
503,2010,1,21,22,72.0,-18,-9.0,1035.0,1.79,0,0,2010-01-21 22:00:00,3,1,21,0,61.0,20.0,24.041666666666668,163.28571428571428,1,0,0
504,2010,1,21,23,38.0,-18,-9.0,1035.0,3.58,0,0,2010-01-21 23:00:00,3,1,21,0,72.0,18.0,26.208333333333332,163.55357142857142,1,0,0
505,2010,1,22,0,35.0,-18,-6.0,1036.0,7.6,0,0,2010-01-22 00:00:00,4,1,22,0,38.0,18.0,27.041666666666668,163.66071428571428,1,0,0
506,2010,1,22,1,29.0,-20,-4.0,1037.0,17.43,0,0,2010-01-22 01:00:00,4,1,22,0,35.0,17.0,27.75,163.6547619047619,1,0,0
507,2010,1,22,2,26.0,-21,-5.0,1037.0,27.26,0,0,2010-01-22 02:00:00,4,1,22,0,29.0,17.0,28.25,163.60714285714286,1,0,0
508,2010,1,22,3,18.0,-21,-6.0,1037.0,35.31,0,0,2010-01-22 03:00:00,4,1,22,0,26.0,17.0,28.625,163.58333333333334,1,0,0
509,2010,1,22,4,15.0,-20,-7.0,1036.0,42.46,0,0,2010-01-22 04:00:00,4,1,22,0,18.0,15.0,28.666666666666668,163.58333333333334,1,0,0
510,2010,1,22,5,15.0,-20,-7.0,1035.0,48.27,0,0,2010-01-22 05:00:00,4,1,22,0,15.0,19.0,28.666666666666668,163.54761904761904,1,0,0
511,2010,1,22,6,22.0,-20,-7.0,1035.0,54.08,0,0,2010-01-22 06:00:00,4,1,22,0,15.0,16.0,28.5,163.5595238095238,1,0,0
512,2010,1,22,7,21.0,-20,-7.0,1036.0,59.0,0,0,2010-01-22 07:00:00,4,1,22,0,22.0,18.0,28.75,163.55357142857142,1,0,0
513,2010,1,22,8,19.0,-19,-7.0,1036.0,63.92,0,0,2010-01-22 08:00:00,4,1,22,0,21.0,18.0,28.875,163.52380952380952,1,0,0
514,2010,1,22,9,22.0,-20,-5.0,1036.0,67.94,0,0,2010-01-22 09:00:00,4,1,22,0,19.0,18.0,28.916666666666668,163.47619047619048,1,0,0
515,2010,1,22,10,25.0,-19,-4.0,1036.0,75.09,0,0,2010-01-22 10:00:00,4,1,22,0,22.0,26.0,29.083333333333332,163.42857142857142,1,0,0
516,2010,1,22,11,22.0,-19,-4.0,1036.0,84.03,0,0,2010-01-22 11:00:00,4,1,22,0,25.0,26.0,29.041666666666668,163.41071428571428,1,0,0
517,2010,1,22,12,26.0,-19,-3.0,1035.0,95.21,0,0,2010-01-22 12:00:00,4,1,22,0,22.0,25.0,28.875,163.38690476190476,1,0,0
