CustomerID,Recency,Frequency,Monetary
17879.0,174,1,178.51999999999998
17880.0,365,1,458.92
17881.0,304,1,133.35000000000002
17883.0,3,4,671.77
17884.0,4,4,717.45
17885.0,12,1,190.19
17886.0,32,3,899.61
17887.0,129,1,111.35
17888.0,21,8,726.05
17889.0,212,2,203.87
17890.0,323,2,602.09
17891.0,162,1,203.85999999999999
17892.0,56,3,244.1
17893.0,225,1,112.25
17894.0,72,8,1119.81
17895.0,44,1,98.0
17896.0,23,1,256.32
17897.0,173,3,566.6
17898.0,85,2,152.06
17899.0,159,1,155.8
17900.0,190,2,112.19999999999999
17901.0,29,1,110.38
17904.0,21,1,191.67
17905.0,71,4,800.24
17906.0,247,1,72.9
17908.0,374,1,243.28
17911.0,9,1,366.23
17912.0,310,5,311.01
17913.0,59,2,411.6
17914.0,4,1,336.43
17917.0,45,3,341.28
17919.0,88,1,1304.04
17920.0,4,17,4204.1
17921.0,64,4,826.52
17923.0,282,1,207.50000000000003
17924.0,12,7,2962.5
17925.0,373,1,244.08
17926.0,133,2,397.29
17928.0,45,2,212.54
17929.0,11,4,843.0
17930.0,36,5,1740.48
17931.0,134,2,408.36
17932.0,29,3,1331.57
17934.0,52,2,704.25
17935.0,138,2,145.79
17936.0,5,1,389.84
17937.0,9,7,4301.22
17939.0,160,1,99.14
17940.0,49,10,4106.4400000000005
17941.0,131,1,304.56
17942.0,8,1,77.50000000000001
17946.0,233,2,149.57999999999998
17947.0,37,1,176.68
17948.0,147,1,358.56000000000006
17949.0,1,45,58510.48
17950.0,72,3,482.2
17951.0,40,3,1008.5400000000001
17954.0,5,12,2332.72
17955.0,199,4,557.3
17956.0,249,1,12.75
17957.0,66,1,111.68
17958.0,117,1,508.4599999999999
17960.0,171,1,73.78
17961.0,21,39,1296.44
17962.0,142,1,102.83
17964.0,32,2,471.7
17965.0,38,14,2622.57
17966.0,38,5,1098.43
17967.0,372,1,123.07
17968.0,374,1,277.35
17969.0,166,2,228.2
17970.0,211,1,582.59
17972.0,242,1,136.04
17973.0,52,1,337.04
17974.0,25,3,740.79
17975.0,15,13,4488.81
17976.0,372,1,353.19
17977.0,29,1,288.14
17978.0,365,1,300.91999999999996
17979.0,36,4,757.71
17980.0,166,3,811.45
17984.0,145,1,152.68
17985.0,22,1,634.95
17986.0,56,1,20.8
17987.0,185,1,198.57
17988.0,12,7,201.12
17990.0,237,3,630.84
17991.0,225,2,93.35
17994.0,122,4,678.49
17995.0,282,1,76.1
17997.0,74,8,1970.6699999999998
17999.0,37,2,382.06
18001.0,12,2,417.23
18004.0,362,1,169.47
18005.0,4,2,249.72
18006.0,23,1,444.68
18008.0,70,9,2116.19
18009.0,235,1,257.34
18010.0,257,1,174.8
18011.0,373,1,102.78999999999999
18013.0,155,2,187.29
18014.0,28,1,166.42
18015.0,4,1,120.03
18016.0,32,5,1483.56
18017.0,81,3,523.0
18018.0,108,2,122.14
18019.0,52,1,38.45
18022.0,36,1,668.11
18024.0,153,2,389.78
18027.0,99,1,115.31
18030.0,4,2,230.64999999999998
18032.0,334,1,73.5
18033.0,65,1,97.97
18034.0,22,2,422.88
18035.0,36,3,730.4
18036.0,32,3,405.62
18037.0,154,6,70.02
18040.0,19,2,357.20000000000005
18041.0,12,21,4183.39
18042.0,54,1,165.04999999999998
18043.0,25,3,559.51
18044.0,4,10,2088.6
18045.0,45,1,189.4
18048.0,203,2,172.29000000000002
18050.0,359,1,74.4
18053.0,71,1,300.02
18055.0,7,10,6784.1900000000005
18056.0,288,1,363.65
18058.0,10,1,170.16
18059.0,23,3,306.46
18061.0,22,10,2119.41
18062.0,173,3,720.52
18064.0,133,2,814.0
18065.0,6,14,2392.83
18066.0,75,1,318.0
18067.0,40,1,396.33
18068.0,289,1,101.69999999999999
18069.0,26,5,2036.67
18071.0,258,2,453.0
18072.0,186,1,247.44
18073.0,114,12,3877.5200000000004
18074.0,374,1,489.6
18075.0,23,10,2611.75
18077.0,8,11,2633.0099999999998
18078.0,217,2,336.13
18079.0,45,4,3651.97
18080.0,19,2,1231.5
18081.0,36,3,343.45
18082.0,26,1,703.37
18084.0,16,1,90.47999999999999
18085.0,330,2,689.95
18086.0,274,1,101.34
18087.0,98,2,4055.7199999999993
18088.0,61,1,167.67000000000002
18092.0,2,11,9068.26
18093.0,93,4,2106.52
18094.0,82,7,3017.3
18095.0,313,2,580.0500000000001
18096.0,12,3,911.15
18097.0,8,6,2697.8
18099.0,127,1,168.31
18101.0,11,2,223.65
18102.0,1,60,259657.3
18104.0,37,1,754.64
18105.0,38,1,113.48000000000002
18106.0,330,1,430.7
18108.0,254,1,271.0
18109.0,2,26,8052.97
18110.0,20,1,236.3
18112.0,12,2,352.69
18113.0,369,1,76.32000000000001
18114.0,290,1,220.1
18116.0,68,8,1418.03
18117.0,26,1,320.72
18118.0,11,26,5653.82
18119.0,368,1,181.12
18120.0,214,1,111.15
18121.0,149,2,673.1
18122.0,8,6,1826.21
18123.0,24,2,589.4399999999999
18125.0,30,4,1142.99
18126.0,61,1,206.82999999999998
18127.0,19,3,348.73
18129.0,243,1,112.55000000000001
18130.0,15,3,1059.39
18133.0,212,1,931.4999999999999
18135.0,29,5,681.9100000000001
18136.0,63,3,784.33
18138.0,295,1,152.65
18139.0,18,6,8438.34
18142.0,157,2,1019.52
18143.0,117,2,1000.16
18144.0,8,12,2888.75
18145.0,13,4,2861.55
18146.0,141,2,160.35000000000002
18147.0,46,2,179.33999999999997
18149.0,51,3,612.0799999999999
18150.0,32,3,566.58
18151.0,135,2,653.35
18154.0,3,2,399.19
18155.0,75,3,371.62
18156.0,13,2,734.94
18158.0,9,2,453.4
18159.0,301,1,530.15
18160.0,57,2,638.0600000000001
18161.0,15,5,1618.69
18164.0,37,1,399.65000000000003
18165.0,177,1,302.46000000000004
18167.0,23,3,1384.8600000000001
18168.0,176,6,1169.94
18169.0,61,1,202.65
18170.0,33,3,980.31
18171.0,59,5,1231.31
18172.0,15,20,7561.68
18173.0,87,4,2106.84
18174.0,7,1,104.0
18176.0,358,1,476.35
18177.0,31,6,1341.42
18178.0,129,4,1590.81
18179.0,9,6,1793.17
18180.0,5,6,1843.75
18181.0,24,1,382.8
18183.0,227,2,632.07
18184.0,15,1,49.8
18185.0,249,1,304.25
18188.0,15,3,2001.04
18189.0,78,2,1090.24
18190.0,192,2,284.46000000000004
18191.0,262,1,207.79999999999998
18192.0,72,1,957.97
18193.0,165,1,243.76
18194.0,82,1,973.8399999999999
18196.0,95,2,689.13
18198.0,4,17,5425.56
18200.0,106,1,163.8
18202.0,200,3,1396.99
18203.0,157,1,160.42000000000002
18204.0,71,3,1993.7
18205.0,36,2,517.36
18209.0,29,1,139.10000000000002
18210.0,2,6,2621.38
18211.0,26,5,600.07
18212.0,326,1,248.42
18213.0,237,1,232.48000000000002
18215.0,89,1,299.34000000000003
18216.0,31,1,481.75
18217.0,29,2,621.75
18218.0,211,2,662.08
18219.0,3,10,2069.77
18220.0,227,1,305.28000000000003
18221.0,22,5,1041.61
18222.0,93,1,443.0
18223.0,5,14,6484.54
18224.0,264,1,158.95000000000002
18225.0,3,12,5509.12
18226.0,44,11,5228.05
18227.0,218,1,93.75
18228.0,57,2,779.9
18229.0,12,20,7276.900000000001
18230.0,9,7,2810.2000000000003
18231.0,192,5,2083.27
18232.0,82,4,592.97
18233.0,326,1,440.0
18235.0,72,3,1796.48
18236.0,30,6,882.24
18237.0,3,5,987.1
18239.0,219,5,1561.6100000000001
18240.0,46,1,422.58
18241.0,10,17,2073.09
18242.0,72,4,2232.4900000000002
18245.0,7,7,2567.06
18246.0,24,2,596.1
18248.0,123,2,804.02
18249.0,17,1,95.34
18250.0,310,1,349.27
18251.0,87,1,4314.72
18252.0,51,2,526.67
18255.0,89,1,103.3
18257.0,39,8,2337.63
18259.0,25,3,2338.6000000000004
18260.0,173,6,2643.2000000000003
18261.0,43,2,324.24
18262.0,140,1,149.48
18263.0,26,3,1213.1599999999999
18265.0,72,2,801.51
18268.0,134,1,25.5
18269.0,366,1,168.6
18270.0,38,2,283.15
18272.0,3,6,3078.58
18273.0,2,3,204.0
18274.0,30,1,175.92
18276.0,44,1,335.86
18277.0,58,1,110.38
18278.0,74,1,173.9
18280.0,278,1,180.60000000000002
18281.0,181,1,80.82
18282.0,8,2,178.05
18283.0,4,16,2094.88
18287.0,43,3,1837.28
